timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
15187049,15185293,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.895905,0.0,0.0,nan,0.16892265,0.16892186,0.090969115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15684812,15683601,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.882741,0.0,0.0,nan,0.16663381,0.16663331,0.09096732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16187020,16185865,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.863421,0.0,0.0,nan,0.16191858,0.16191827,0.09096434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16686010,16684174,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.848127,0.0,0.0,nan,0.16380772,0.16380747,0.09096013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17183814,17182483,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.837718,0.0,0.0,nan,0.16835758,0.16835764,0.09095474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17685987,17684748,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82058,0.0,0.0,nan,0.1641224,0.16412273,0.0909482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18185002,18183056,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.80966,0.0,0.0,nan,0.16668738,0.16668804,0.09094058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18686556,18685321,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.794078,0.0,0.0,nan,0.16673434,0.16673489,0.09093198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19185677,19183630,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.781675,0.0,0.0,nan,0.16679363,0.16679391,0.090922534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19687118,19685895,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773403,0.0,0.0,nan,0.16517185,0.16517186,0.09091234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20185499,20184205,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.761997,0.0,0.0,nan,0.16493662,0.16493715,0.0909015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20683732,20682515,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.751177,0.0,0.0,nan,0.16679701,0.1667975,0.090890154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21186146,21184780,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.741024,0.0,0.0,nan,0.16765486,0.167655,0.09087843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21684879,21683090,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.732301,0.0,0.0,nan,0.16881008,0.16880983,0.09086637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22187204,22185356,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7233095,0.0,0.0,nan,0.1655936,0.16559313,0.0908541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22684909,22683667,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.714994,0.0,0.0,nan,0.16673955,0.16673908,0.09084166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23187762,23185932,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.707379,0.0,0.0,nan,0.16567795,0.16567756,0.09082921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23685505,23684244,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.701001,0.0,0.0,nan,0.17236617,0.17236541,0.0908167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24184352,24182555,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.694817,0.0,0.0,nan,0.16435707,0.16435662,0.09080418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24686179,24684821,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68937,0.0,0.0,nan,0.1640996,0.1640991,0.09079174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25185095,25183132,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.684716,0.0,0.0,nan,0.17099269,0.17099243,0.09077947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25687255,25685399,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.680715,0.0,0.0,nan,0.1631909,0.16319083,0.09076729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26185523,26183714,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6774,0.0,0.0,nan,0.16896738,0.16896726,0.09075526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26687838,26685977,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.674627,0.0,0.0,nan,0.16204822,0.16204795,0.090743415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27185571,27184289,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672568,0.0,0.0,nan,0.16827443,0.16827413,0.090731785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27684391,27682600,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.670996,0.0,0.0,nan,0.16153084,0.16153081,0.09072034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28186135,28184868,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.669541,0.0,0.0,nan,0.16672985,0.16673097,0.09070913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28684396,28683179,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668846,0.0,0.0,nan,0.16797203,0.16797188,0.09069817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29186868,29185447,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668506,0.0,0.0,nan,0.16377605,0.1637761,0.090687454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29684963,29683759,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668453,0.0,0.0,nan,0.16607924,0.16607963,0.09067696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30183428,30182080,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66868,0.0,0.0,nan,0.16731302,0.16731338,0.09066674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30685549,30684339,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.670054,0.0,0.0,nan,0.16520643,0.1652069,0.090656765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31183853,31182651,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668895,0.0,0.0,nan,0.16966622,0.16966641,0.090647005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31686699,31684919,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.671077,0.0,0.0,nan,0.16137965,0.16137962,0.090637535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32184435,32183232,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.669995,0.0,0.0,nan,0.16772431,0.16772452,0.09062826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32686718,32685499,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.671568,0.0,0.0,nan,0.16169105,0.16169107,0.090619214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33185087,33183814,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67215,0.0,0.0,nan,0.16749167,0.16749181,0.090610415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33683345,33682126,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672729,0.0,0.0,nan,0.16597839,0.1659788,0.09060181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34185602,34184394,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673179,0.0,0.0,nan,0.16928096,0.1692816,0.09059344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34683964,34682707,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672997,0.0,0.0,nan,0.1698863,0.16988683,0.09058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35186167,35184975,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673303,0.0,0.0,nan,0.1651917,0.16519213,0.09057731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35685085,35683289,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673641,0.0,0.0,nan,0.1591413,0.15914164,0.090569556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36186890,36185557,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673847,0.0,0.0,nan,0.16050299,0.16050354,0.090562016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36685173,36683871,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.674037,0.0,0.0,nan,0.16526428,0.1652645,0.090554655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37187387,37186140,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673591,0.0,0.0,nan,0.16183513,0.16183513,0.09054745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37686327,37684454,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67367,0.0,0.0,nan,0.16233566,0.16233534,0.09054044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38184558,38182768,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673704,0.0,0.0,nan,0.15949503,0.15949447,0.090533644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38686953,38685037,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673704,0.0,0.0,nan,0.15838692,0.15838642,0.090527035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39184560,39183351,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67311,0.0,0.0,nan,0.16569777,0.16569759,0.09052057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39687518,39685621,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673174,0.0,0.0,nan,0.15962306,0.15962303,0.09051425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40185239,40183934,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673096,0.0,0.0,nan,0.1678918,0.1678919,0.09050811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40684132,40682249,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673125,0.0,0.0,nan,0.1599001,0.15990014,0.09050212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41185876,41184518,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673081,0.0,0.0,nan,0.15955694,0.15955694,0.090496264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41684107,41682832,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672519,0.0,0.0,nan,0.16401918,0.1640189,0.090491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42186299,42185102,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672569,0.0,0.0,nan,0.16063356,0.16063347,0.09048498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42684607,42683416,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672564,0.0,0.0,nan,0.16132954,0.16132882,0.09047958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43187559,43185686,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672616,0.0,0.0,nan,0.1607504,0.16074978,0.09047433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43685805,43684001,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672078,0.0,0.0,nan,0.16407815,0.16407774,0.090469174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44183590,44182315,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673831,0.0,0.0,nan,0.16533355,0.16533345,0.09046414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44686450,44684585,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67221,0.0,0.0,nan,0.164227,0.16422647,0.090459235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45184170,45182900,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672238,0.0,0.0,nan,0.16223556,0.16223532,0.090454444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45687112,45685171,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672317,0.0,0.0,nan,0.16096333,0.16096325,0.09044978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46184685,46183486,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673443,0.0,0.0,nan,0.16128801,0.16128793,0.09044522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46683250,46681809,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6735115,0.0,0.0,nan,0.16534941,0.16534929,0.090440795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185276,47184075,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673625,0.0,0.0,nan,0.16200644,0.16200623,0.09043647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47683652,47682385,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672012,0.0,0.0,nan,0.16618854,0.16618823,0.09043224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48185856,48184656,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673252,0.0,0.0,nan,0.16271348,0.16271278,0.09042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48684213,48682971,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673251,0.0,0.0,nan,0.16425236,0.16425282,0.09042411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49186446,49185241,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673367,0.0,0.0,nan,0.1597674,0.15976784,0.09042019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49684766,49683556,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673412,0.0,0.0,nan,0.16482735,0.16482797,0.09041635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50187188,50185827,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672935,0.0,0.0,nan,0.16292667,0.16292779,0.09041261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50685366,50684142,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673012,0.0,0.0,nan,0.16590212,0.16590264,0.090408966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51183759,51182457,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673075,0.0,0.0,nan,0.16422728,0.16422752,0.0904054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51685996,51684730,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.673176,0.0,0.0,nan,0.16354875,0.16354845,0.090401895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52184923,52183044,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.659162,0.0,0.0,nan,0.1731768,0.17254514,0.09039857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52687097,52685314,0.0,0.0,0.0,0.015270574,0.0152705535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4926,0.0,0.0,nan,0.22353788,0.2082027,0.09039386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53184841,53183628,0.0,0.0,0.0,1.6018779,1.6018791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459998,0.0,0.0,nan,0.0,0.0,0.0903889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53687078,53685897,0.0,0.0,0.0,0.78223884,0.782256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.459714,0.0,0.0,nan,0.0,0.0,0.090382405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54185442,54184211,0.0,0.0,0.0,0.46504802,0.4652773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.469133,0.0,0.0,nan,0.0,0.0,0.09037581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54683880,54682525,0.0,0.0,0.0,0.4022705,0.4030367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.491568,0.0,0.0,nan,0.0,0.0,0.0903672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55185994,55184794,0.0,0.0,0.0,0.35515517,0.35796565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.547294,0.0,0.0,nan,0.0,0.0,0.09035681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55684381,55683109,0.0,0.0,0.0,0.33804718,0.34327477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.635804,0.0,0.0,nan,0.0,0.0,0.09034743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56186577,56185381,0.0,0.0,0.0,0.32564878,0.33365306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7470045,0.0,0.0,nan,0.0,0.0,0.0903385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56685003,56683692,0.0,0.0,0.0,0.314598,0.32693765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.835651,0.0,0.0,nan,0.0,0.0,0.09033016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57187158,57185962,0.0,0.0,0.0,0.30941272,0.32298476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.888614,0.0,0.0,nan,0.0,0.0,0.090322115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57685490,57684277,0.0,0.0,0.0,0.30579004,0.32005066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9403515,0.0,0.0,nan,0.0,0.0,0.09031438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58183881,58182592,0.0,0.0,0.0,0.3049102,0.31805134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.933633,0.0,0.0,nan,0.0,0.0,0.0903062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58686042,58684861,0.0,0.0,0.0,0.3045865,0.316156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.944422,0.0,0.0,nan,0.0,0.0,0.0902987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59184466,59183175,0.0,0.0,0.0,0.3055131,0.3133939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.945081,0.0,0.0,nan,0.0,0.0,0.09029013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59686644,59685444,0.0,0.0,0.0,0.3070079,0.31291986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.929459,0.0,0.0,nan,0.0,0.0,0.09028278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60184956,60183759,0.0,0.0,0.0,0.30894446,0.31175363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.931707,0.0,0.0,nan,0.0,0.0,0.09027547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60683315,60682073,0.0,0.0,0.0,0.30932063,0.31066078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.921332,0.0,0.0,nan,0.0,0.0,0.090266965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61185710,61184342,0.0,0.0,0.0,0.30999032,0.31014016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.908382,0.0,0.0,nan,0.0,0.0,0.0902606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61683974,61682656,0.0,0.0,0.0,0.30961317,0.30864125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899788,0.0,0.0,nan,0.0,0.0,0.09025321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62186147,62184925,0.0,0.0,0.0,0.30962685,0.30818757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.886362,0.0,0.0,nan,0.0,0.0,0.09024782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62684449,62683238,0.0,0.0,0.0,0.30870155,0.30692938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.871001,0.0,0.0,nan,0.0,0.0,0.09024294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63186885,63185507,0.0,0.0,0.0,0.30841738,0.3065356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.854884,0.0,0.0,nan,0.0,0.0,0.090237364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63685018,63683820,0.0,0.0,0.0,0.30801034,0.30610198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.840305,0.0,0.0,nan,0.0,0.0,0.09023324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64187283,64186089,0.0,0.0,0.0,0.30700234,0.3051438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.824321,0.0,0.0,nan,0.0,0.0,0.09022762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64685655,64684408,0.0,0.0,0.0,0.30670452,0.30488014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.808763,0.0,0.0,nan,0.0,0.0,0.09022521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65184033,65182715,0.0,0.0,0.0,0.3058204,0.30413654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79292,0.0,0.0,nan,0.0,0.0,0.09022447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65686190,65684985,0.0,0.0,0.0,0.30566737,0.30414447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777137,0.0,0.0,nan,0.0,0.0,0.090221524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66184498,66183297,0.0,0.0,0.0,0.30506173,0.30387598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75662,0.0,0.0,nan,0.0,0.0,0.09022048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66686759,66685566,0.0,0.0,0.0,0.30501932,0.30470476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.734543,0.0,0.0,nan,0.0,0.0,0.09021756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67185076,67183881,0.0,0.0,0.0,0.3043673,0.3048354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.712657,0.0,0.0,nan,0.0,0.0,0.090215795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67683474,67682196,0.0,0.0,0.0,0.30428272,0.30611554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69178,0.0,0.0,nan,0.0,0.0,0.090214215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
