timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
240726083,240726056,0.14228335,8.04557e-07,-0.23518302,2.3166614,0.0026528141,2.299207,1
240824990,240824951,0.14239539,8.0345126e-07,0.47261024,2.2835295,0.010868187,2.2718754,1
240923967,240923940,0.14238101,8.0259065e-07,2.1016855,2.2447793,0.21863478,2.2509255,1
241026656,241026629,0.14227666,8.035057e-07,-0.3748024,2.3211954,0.006724354,2.3046224,1
241125669,241125632,0.1421175,8.040996e-07,1.4514289,2.3966916,0.09766453,2.3907459,1
241224417,241224390,0.14227827,8.045995e-07,0.48394135,2.343398,0.011104445,2.331569,1
241323246,241323220,0.14217834,8.048742e-07,-0.8119675,2.2915647,0.031967055,2.2815351,1
241426079,241426053,0.14214383,8.0589416e-07,1.1601496,2.2578146,0.066236466,2.2485573,1
241525025,241524999,0.14212699,8.0561006e-07,2.122019,2.1821306,0.22928482,2.187321,1
241623834,241623806,0.14210342,8.053065e-07,-2.2180004,2.2636075,0.24147913,2.2707093,1
241726632,241726605,0.14213607,8.0607305e-07,-3.0788643,2.312168,0.45553234,2.350804,1
241825530,241825503,0.14211743,8.059043e-07,-1.3000541,2.3408535,0.080224335,2.3333812,1
241924388,241924361,0.14206865,8.055387e-07,-0.19457325,2.3650105,0.0017786508,2.3519733,1
242027132,242027105,0.1419755,8.0644867e-07,0.47021735,2.3253374,0.010564984,2.3088353,1
242126313,242126279,0.14201945,8.0635226e-07,-2.344428,2.2962947,0.26595226,2.3131616,1
242225017,242224979,0.14196275,8.062444e-07,0.08272526,2.2762399,0.00033405327,2.2634094,1
242323773,242323747,0.14196914,8.058824e-07,-1.9344397,2.224772,0.18688841,2.2278912,1
242426655,242426628,0.14188361,8.0644344e-07,0.59788233,2.2191215,0.017898137,2.20394,1
242525614,242525588,0.14204618,8.0563757e-07,-1.3715982,2.2901344,0.091274686,2.28393,1
242624356,242624329,0.14204375,8.044228e-07,-3.2583873,2.223281,0.5306016,2.2521558,1
242727104,242727077,0.14189015,8.0445346e-07,2.7176273,2.3196592,0.35376355,2.3429596,1
242826033,242826006,0.1419451,8.0407176e-07,-0.36711836,2.3078969,0.0064886343,2.2914922,1
242924910,242924883,0.14198789,8.0386695e-07,1.5025249,2.3453019,0.10695524,2.3405392,1
243023822,243023784,0.14196268,8.0379544e-07,1.2214327,2.2668836,0.07312524,2.2597244,1
243126763,243126730,0.14195412,8.044562e-07,0.15774904,2.2312803,0.0012391869,2.2143877,1
243225523,243225495,0.14194284,8.041939e-07,-2.1973472,2.2294002,0.24063943,2.241885,1
243324342,243324316,0.14172015,8.043258e-07,2.17875,2.3310165,0.22626998,2.3349118,1
243427058,243427030,0.14163767,8.056922e-07,0.56538606,2.3205845,0.015305596,2.3043716,1
243526017,243525991,0.14164808,8.05736e-07,1.2240615,2.3315485,0.0714035,2.3211648,1
243624980,243624953,0.14180204,8.051881e-07,-0.019126989,2.2745407,1.7871334e-05,2.2614546,1
243723697,243723670,0.14180753,8.043107e-07,2.8784528,2.3578172,0.39045012,2.3761437,1
243826583,243826556,0.14190918,8.0529645e-07,-1.8287548,2.3792863,0.15617868,2.3809028,1
243925449,243925422,0.1419485,8.0490935e-07,-1.607263,2.32585,0.1234098,2.3229866,1
244024346,244024309,0.14189857,8.044122e-07,0.7845742,2.3450174,0.029166177,2.334175,1
244127387,244127282,0.14182457,8.050816e-07,2.284412,2.4679217,0.23494972,2.4795253,1
244226016,244225977,0.14191832,8.0491856e-07,0.23851377,2.4297674,0.0026014752,2.4116027,1
244324974,244324948,0.1419886,8.0407534e-07,-1.0210384,2.3898497,0.048469782,2.3800967,1
244423728,244423699,0.14200684,8.0305887e-07,0.067727715,2.2907453,0.00022249157,2.2776027,1
244526507,244526480,0.14199576,8.030787e-07,-0.4348571,2.2749367,0.009235945,2.259348,1
244625384,244625349,0.14198656,8.0269496e-07,-1.8519357,2.2612326,0.1685249,2.2639894,1
244724209,244724183,0.14201978,8.028722e-07,-0.6170828,2.3289776,0.018166825,2.3174713,1
244827121,244827095,0.14187682,8.045874e-07,2.127925,2.4538903,0.20502883,2.4616573,1
244925943,244925916,0.1419223,8.0563615e-07,0.494115,2.4766471,0.010953412,2.4596367,1
245024809,245024783,0.14183961,8.0638955e-07,1.3858174,2.4949458,0.085528016,2.4883196,1
245123824,245123799,0.14184724,8.0720935e-07,-1.221312,2.4645503,0.06724703,2.4572873,1
245226441,245226415,0.14182104,8.0875463e-07,2.0867958,2.4399207,0.19830868,2.4462051,1
245325573,245325546,0.14181533,8.0950605e-07,-0.29849812,2.4282446,0.004077071,2.4105315,1
245424244,245424217,0.1418821,8.1008545e-07,0.9863224,2.5269008,0.04277668,2.51679,1
245527030,245527000,0.14188203,8.120053e-07,-0.6962537,2.4812722,0.021707917,2.4658415,1
245625924,245625898,0.14181148,8.1301914e-07,0.16175918,2.4522426,0.001185583,2.4340317,1
245724824,245724798,0.14182186,8.133951e-07,3.0428584,2.3620763,0.43553904,2.3850014,1
245823580,245823554,0.14172646,8.14237e-07,-0.29789883,2.4865818,0.0039654486,2.4745424,1
245926348,245926312,0.14183442,8.164425e-07,-2.1324477,2.5695283,0.19663501,2.577051,1
246025356,246025330,0.14180529,8.174561e-07,0.4762511,2.520702,0.009997881,2.5031018,1
246124130,246124104,0.14189287,8.176309e-07,2.0068026,2.5366008,0.17640653,2.5387805,1
246226996,246226970,0.14191926,8.189051e-07,1.4137428,2.5466797,0.0872015,2.5398564,1
246325792,246325766,0.14198387,8.188475e-07,0.51526576,2.5152729,0.011728298,2.4982378,1
246424795,246424756,0.1419989,8.1855836e-07,1.8295753,2.4462602,0.15203914,2.4466503,1
246523726,246523692,0.14192337,8.1864454e-07,0.34837714,2.5014122,0.0053910273,2.4879243,1
246626375,246626347,0.14201798,8.203609e-07,-1.4044188,2.5936427,0.08449687,2.5852327,1
246725345,246725305,0.14198273,8.210076e-07,-0.62258327,2.5214448,0.017080592,2.5094066,1
246824150,246824124,0.1420756,8.208132e-07,-2.841549,2.4628904,0.36426938,2.479803,1
246926860,246926832,0.14214025,8.2150626e-07,-2.8520944,2.47401,0.36532873,2.500494,1
247025821,247025794,0.1419939,8.216251e-07,0.5979692,2.5068474,0.015848463,2.4902718,1
247124825,247124798,0.1419781,8.221956e-07,-1.9494529,2.4916208,0.16947319,2.4930956,1
247224309,247224221,0.14200796,8.229908e-07,1.1752976,2.5331788,0.060588107,2.5244763,1
247326312,247326284,0.14197747,8.240516e-07,1.296646,2.4686894,0.07567177,2.4601479,1
247425276,247425242,0.14200906,8.242072e-07,1.279485,2.5516324,0.07128691,2.5428135,1
247523966,247523940,0.1419278,8.247435e-07,2.9160273,2.513802,0.3758457,2.5331175,1
247626964,247626937,0.14191143,8.26411e-07,-0.4834733,2.5091257,0.010350947,2.4917984,1
247725757,247725730,0.14191507,8.2570654e-07,0.26694113,2.4293609,0.0032590907,2.4109652,1
247824777,247824752,0.14203739,8.2279246e-07,1.2334647,2.4955783,0.06773915,2.486873,1
247923417,247923390,0.14201757,8.1926686e-07,0.36670458,2.439048,0.0061258986,2.4251993,1
248026408,248026381,0.14198221,8.1819724e-07,1.7410629,2.3653862,0.14239159,2.3652444,1
248125371,248125338,0.14197944,8.1695237e-07,3.7093112,2.3366435,0.6542619,2.3793843,1
248224223,248224191,0.14197695,8.166561e-07,0.5552285,2.4330637,0.01407821,2.4205012,1
248326859,248326832,0.14204852,8.1730366e-07,-2.1436741,2.3322616,0.2189262,2.3409812,1
248426437,248426410,0.14201386,8.1706617e-07,0.7887715,2.377522,0.02907605,2.362816,1
248524622,248524570,0.14196672,8.1681526e-07,-0.12245312,2.4514809,0.00067962403,2.43789,1
248623428,248623402,0.14202169,8.163943e-07,1.5586078,2.4328816,0.110945635,2.4288905,1
248726205,248726178,0.14210688,8.158756e-07,1.0817128,2.4477184,0.05311535,2.436531,1
248825175,248825131,0.1420548,8.154473e-07,0.7498565,2.515439,0.024837049,2.5035028,1
248923975,248923947,0.14215426,8.14577e-07,-1.3148394,2.4082751,0.07976214,2.4007854,1
249026793,249026766,0.14229234,8.146421e-07,-1.0039499,2.448611,0.04573638,2.4347842,1
249126032,249125996,0.14229085,8.1418347e-07,1.2296102,2.4630928,0.06820428,2.4547465,1
249224559,249224533,0.14230339,8.1415493e-07,-2.5017734,2.5076716,0.277321,2.5168471,1
249327380,249327353,0.14243732,8.153319e-07,-1.7960598,2.513419,0.14260483,2.5104852,1
249426241,249426215,0.142533,8.1529134e-07,0.61263597,2.6083965,0.015987806,2.5924516,1
249525253,249525197,0.14258775,8.152768e-07,0.42466587,2.5588748,0.0078307465,2.5415187,1
249624025,249623999,0.14269052,8.147663e-07,-0.23977256,2.5406895,0.0025142292,2.5263138,1
249726700,249726674,0.14277397,8.160365e-07,-1.1637416,2.628184,0.05725519,2.6137774,1
249825698,249825659,0.14276512,8.168116e-07,0.5692553,2.6561806,0.013555453,2.639985,1
249924493,249924467,0.14277849,8.172949e-07,-2.477434,2.556864,0.26671904,2.5633357,1
250023298,250023271,0.1429306,8.1765205e-07,0.14311051,2.611867,0.00087126356,2.5982418,1
250126163,250126125,0.14292623,8.1944233e-07,0.54772455,2.6482134,0.012587194,2.6321115,1
250225045,250225017,0.14300668,8.1985297e-07,0.24642932,2.537645,0.0026589574,2.525015,1
250323944,250323918,0.1429074,8.2236755e-07,2.4022806,2.4697928,0.25962374,2.4845011,1
250426737,250426705,0.14289173,8.3005324e-07,-3.1523428,2.839944,0.3887896,2.8739126,1
250525602,250525576,0.14296381,8.3424777e-07,-0.49384534,2.8639452,0.00946182,2.8441074,1
250624450,250624424,0.14303051,8.358789e-07,0.6690695,2.7411292,0.018145565,2.7290957,1
250727179,250727147,0.14297895,8.372065e-07,2.0396953,2.663188,0.17357463,2.6713843,1
250826134,250826108,0.1429528,8.3800086e-07,-1.4824958,2.8221467,0.08652963,2.812506,1
250925055,250925029,0.14296919,8.394572e-07,0.12911129,2.737942,0.00067649054,2.7233367,1
251023874,251023848,0.14292604,8.405535e-07,-0.9111315,2.641227,0.03492319,2.6296134,1
251126932,251126898,0.14290142,8.425856e-07,-1.7682295,2.7085822,0.12826045,2.7059693,1
251225558,251225532,0.14285049,8.4365655e-07,1.2394724,2.7028978,0.06315411,2.692578,1
251324539,251324512,0.14294313,8.444212e-07,-0.72226214,2.688859,0.021556547,2.6758149,1
251427704,251427677,0.14286345,8.464642e-07,-0.33012408,2.7360904,0.0044256947,2.715831,1
251526704,251526678,0.14279626,8.473469e-07,0.9877436,2.7437544,0.039509423,2.7286541,1
251625025,251624985,0.14287266,8.4803827e-07,3.4396994,2.7050264,0.4859896,2.7385316,1
251724399,251724373,0.14279187,8.4937676e-07,-0.49910378,2.7736242,0.009979106,2.759118,1
251826641,251826615,0.14288332,8.5163225e-07,-1.0311148,2.7571688,0.042845793,2.742883,1
251925419,251925393,0.14292535,8.527483e-07,-1.9242064,2.7224145,0.15111464,2.723158,1
252024379,252024352,0.14301974,8.531244e-07,-0.082663365,2.7161336,0.00027953266,2.7012317,1
252127077,252127050,0.14293431,8.5508435e-07,1.8726594,2.7609987,0.1411266,2.7622833,1
252226132,252226087,0.14303355,8.5632826e-07,-0.47319818,2.8445952,0.008746276,2.824608,1
252324902,252324875,0.1429898,8.5757904e-07,1.9510602,2.7718494,0.1525911,2.7725995,1
252423757,252423730,0.14298886,8.584559e-07,1.4886923,2.6955094,0.091353774,2.6903229,1
252526475,252526449,0.14288211,8.602462e-07,2.1338954,2.713886,0.18642843,2.7206366,1
252625538,252625503,0.14291237,8.611559e-07,-0.18129462,2.6459713,0.0013802006,2.626536,1
252724289,252724263,0.1428205,8.613193e-07,-3.358948,2.7384088,0.45778945,2.7692425,1
252827114,252827088,0.1428182,8.6274616e-07,0.9939244,2.7211237,0.040338144,2.7064686,1
252926009,252925982,0.14282922,8.631187e-07,-0.02896747,2.6498694,3.5184723e-05,2.6302295,1
253025034,253025008,0.14278631,8.633655e-07,1.8289059,2.5879762,0.14360844,2.5865157,1
253123636,253123610,0.14267977,8.6388366e-07,-2.2351522,2.6873677,0.20655923,2.6943107,1
253226594,253226509,0.14271575,8.65684e-07,-1.581107,2.660209,0.10441533,2.6565566,1
253325347,253325320,0.14268811,8.6596657e-07,-0.48552483,2.6210077,0.0099933725,2.603403,1
253424241,253424209,0.14273873,8.6595753e-07,-0.35573637,2.6104646,0.0053863707,2.5968268,1
253527001,253526976,0.14275856,8.664745e-07,-0.9901583,2.5090256,0.043417186,2.496354,1
253626002,253625975,0.14280291,8.6535096e-07,0.50549114,2.4849482,0.011425291,2.467519,1
253724946,253724914,0.14267878,8.642198e-07,-0.24969494,2.3924081,0.002895621,2.3792493,1
253823648,253823622,0.1425654,8.6363576e-07,1.4995141,2.3818722,0.104891464,2.3765657,1
253926399,253926373,0.14246681,8.64352e-07,-2.7371187,2.3984091,0.34707353,2.4284763,1
254025391,254025364,0.14247507,8.639043e-07,-3.9434495,2.4778483,0.69732517,2.5561762,1
254124204,254124176,0.14252585,8.638817e-07,-2.1685278,2.5928485,0.20151639,2.5983121,1
254227065,254227037,0.14253022,8.6458164e-07,-1.097295,2.6188192,0.051085632,2.6071908,1
254325832,254325805,0.14242399,8.6402224e-07,0.87544084,2.5200648,0.033790868,2.5047536,1
254424845,254424818,0.1423233,8.6333495e-07,-2.9710326,2.5169375,0.38967264,2.5413558,1
254523547,254523508,0.14235434,8.6268113e-07,-2.653955,2.5551102,0.3062915,2.570761,1
254626374,254626346,0.14237681,8.6277583e-07,-0.7481049,2.5323467,0.024556095,2.517345,1
254725345,254725317,0.1424003,8.617328e-07,-0.43697846,2.541055,0.008349557,2.523406,1
254824269,254824236,0.14236675,8.6103057e-07,2.7410138,2.5541265,0.32684174,2.5681438,1
254926938,254926911,0.14238828,8.6128153e-07,-1.3710122,2.5533752,0.08179476,2.546276,1
255025843,255025816,0.14230163,8.6031685e-07,-1.4419817,2.5595443,0.09026395,2.5541995,1
255124917,255124866,0.14221889,8.598683e-07,1.1048338,2.5553854,0.053075615,2.544957,1
255223533,255223495,0.14221086,8.5906953e-07,-0.95662856,2.4694264,0.04117637,2.4601583,1
255326309,255326282,0.14230914,8.588262e-07,-1.4578726,2.4562418,0.09614474,2.4512467,1
255425206,255425179,0.14243102,8.573659e-07,-2.4616878,2.4620724,0.27347815,2.4793117,1
255524123,255524096,0.14245392,8.5643387e-07,1.2036606,2.5860662,0.062248077,2.5774846,1
255626820,255626793,0.14245889,8.563519e-07,1.0880561,2.505333,0.052504268,2.493499,1
255725834,255725808,0.14235257,8.5517615e-07,1.7258713,2.4109273,0.13727461,2.4094365,1
255824679,255824652,0.14247763,8.5392895e-07,0.15323812,2.3845985,0.0010941474,2.3711586,1
255923507,255923480,0.14247248,8.524735e-07,-2.4225473,2.3023334,0.28322646,2.3122332,1
256026217,256026191,0.14240316,8.5253185e-07,-0.9065312,2.3975956,0.038084395,2.384607,1
256125477,256125440,0.14229381,8.516492e-07,2.0684404,2.3661098,0.20091327,2.368904,1
256223993,256223954,0.14231068,8.501502e-07,-1.899025,2.3734658,0.16882464,2.375053,1
256326823,256326798,0.1423306,8.496099e-07,-0.030059174,2.3214028,4.3247503e-05,2.3037233,1
256425761,256425724,0.14224745,8.4766845e-07,0.90139586,2.244769,0.04021767,2.2316642,1
256524633,256524606,0.14230277,8.458612e-07,-2.471557,2.3025417,0.29477537,2.314246,1
256623406,256623379,0.1423024,8.4406247e-07,0.78263986,2.3315752,0.029189859,2.3205078,1
256726283,256726257,0.14228505,8.4315786e-07,-1.103095,2.2504027,0.06007906,2.240874,1
256825167,256825122,0.14245659,8.413789e-07,1.2697282,2.4405262,0.07339991,2.4334667,1
256924276,256924244,0.14242348,8.4037913e-07,1.2025698,2.3861372,0.067341484,2.378436,1
257026727,257026695,0.14244147,8.3994547e-07,0.21954268,2.3011012,0.0023273393,2.283883,1
257125699,257125671,0.14245334,8.3827257e-07,-0.41313407,2.2064216,0.008595102,2.1904135,1
257224505,257224478,0.14239906,8.3672234e-07,1.5073413,2.2229383,0.11356729,2.2193985,1
257323329,257323299,0.14226498,8.356119e-07,-2.3626986,2.2204242,0.27934325,2.2306645,1
257426173,257426138,0.14237761,8.354151e-07,-0.60799044,2.2160559,0.018534048,2.2012293,1
257525063,257525035,0.14242347,8.333573e-07,-1.366932,2.1810267,0.09518979,2.1748595,1
257624019,257623986,0.14240083,8.3105454e-07,-2.196049,2.1137445,0.25350645,2.120539,1
257726772,257726745,0.1424249,8.2991744e-07,-3.1033893,2.2040231,0.48552755,2.2425125,1
257825577,257825551,0.14237802,8.282471e-07,2.2432377,2.3266375,0.24031417,2.3383286,1
257924549,257924521,0.14243886,8.268458e-07,0.79241335,2.3188417,0.030087765,2.3081656,1
258027337,258027311,0.14244439,8.263954e-07,0.09098892,2.2639575,0.00040631817,2.2466192,1
258126250,258126214,0.14238006,8.252784e-07,-0.15428133,2.2800436,0.0011599548,2.2629776,1
258225000,258224975,0.1424077,8.241139e-07,0.1419591,2.2058854,0.0010150818,2.1934383,1
258324607,258324580,0.14230749,8.2346185e-07,0.23554003,2.3617973,0.002610023,2.3480358,1
258426627,258426601,0.14236052,8.240735e-07,0.18854208,2.2894275,0.0017252308,2.27236,1
258525513,258525486,0.14217694,8.237616e-07,3.2300498,2.3389165,0.49563414,2.3791325,1
258624398,258624371,0.14224295,8.2426993e-07,-2.141671,2.416826,0.21087135,2.4226687,1
258727143,258727116,0.14236294,8.2589105e-07,-2.2001705,2.4722319,0.21756095,2.4821677,1
258826039,258826012,0.14234382,8.2625996e-07,-0.556097,2.4040148,0.014292934,2.38778,1
258924950,258924923,0.14255065,8.261419e-07,0.025866836,2.5553067,2.9093842e-05,2.5413027,1
259023862,259023837,0.14251527,8.2617964e-07,-1.0682873,2.455429,0.05164237,2.4457536,1
259122622,259122595,0.14243668,8.2591174e-07,0.8880849,2.4606335,0.035613894,2.4503732,1
259225483,259225453,0.14245617,8.267304e-07,-1.091217,2.4242983,0.054575,2.4128137,1
259324324,259324298,0.14229737,8.2670704e-07,2.1068113,2.424569,0.20341092,2.4278746,1
259427135,259427108,0.14229755,8.2755906e-07,0.4138105,2.3881772,0.007966984,2.3711605,1
259526021,259525992,0.14220324,8.27169e-07,1.3280834,2.3448703,0.0835775,2.3364668,1
259624998,259624971,0.14221944,8.265277e-07,1.183632,2.2640166,0.06875611,2.256211,1
259723682,259723656,0.1422408,8.255765e-07,-3.672165,2.2886987,0.6546562,2.3291836,1
259826584,259826558,0.1423889,8.26017e-07,-3.1602218,2.3998966,0.46238112,2.438968,1
259925572,259925545,0.14228213,8.2593505e-07,0.8411685,2.455472,0.03201758,2.4407966,1
260024281,260024255,0.1423293,8.2556994e-07,1.9200407,2.395849,0.1709696,2.3971105,1
260127232,260127199,0.14222644,8.264833e-07,2.6767976,2.3887215,0.3332906,2.4121454,1
260225905,260225878,0.1422394,8.2646665e-07,-1.2598674,2.3723412,0.07434128,2.3643737,1
260324933,260324906,0.1422193,8.2644675e-07,-0.42420352,2.3921413,0.008358324,2.3796062,1
260423652,260423626,0.14225005,8.259524e-07,-1.2883134,2.3004322,0.08016616,2.2942483,1
260526522,260526495,0.14216225,8.2649456e-07,-0.79123914,2.30694,0.030153427,2.293603,1
260625502,260625476,0.14201926,8.265266e-07,1.2610672,2.3787293,0.07428291,2.3687441,1
260724198,260724172,0.14208801,8.2623524e-07,-0.73004496,2.3968341,0.024706928,2.3859975,1
260827041,260827014,0.1422115,8.266779e-07,-0.19790542,2.3951454,0.0018169417,2.3772712,1
260925935,260925908,0.14196053,8.268455e-07,2.947142,2.4173703,0.39922377,2.447175,1
261024757,261024715,0.14186789,8.2736614e-07,1.3821032,2.3869984,0.08891731,2.3801348,1
261123826,261123799,0.14162724,8.27979e-07,0.2834412,2.4514496,0.003641333,2.4378014,1
261226412,261226385,0.14164065,8.288459e-07,0.69283164,2.4104216,0.022126865,2.3935921,1
261325373,261325345,0.14183211,8.282362e-07,-1.5929654,2.4540403,0.114891656,2.4526093,1
261424333,261424291,0.14183077,8.2738535e-07,2.547477,2.4837554,0.29031485,2.4938176,1
261526990,261526963,0.14186022,8.2765945e-07,-0.30881667,2.4257102,0.0043683765,2.4080744,1
261625954,261625927,0.14192067,8.2635313e-07,-0.4421144,2.3428347,0.009270116,2.326072,1
261724749,261724723,0.14197512,8.2447275e-07,0.6729747,2.351551,0.021399349,2.3396034,1
261823506,261823479,0.14198163,8.22438e-07,0.51070017,2.2941945,0.012631626,2.281857,1
261926995,261926968,0.14203784,8.2144874e-07,-1.3058127,2.2163281,0.08548408,2.2089326,1
262025282,262025255,0.14191523,8.1968716e-07,1.4739926,2.2726216,0.10622359,2.2673447,1
262124370,262124338,0.14178745,8.1815176e-07,0.3158346,2.2144566,0.0050050654,2.2015746,1
262227012,262226985,0.14192891,8.171426e-07,-1.5503882,2.1905663,0.12192198,2.1881666,1
262325791,262325764,0.14187676,8.1526025e-07,0.5432625,2.1967418,0.014927872,2.1813414,1
262424602,262424575,0.14185561,8.1364163e-07,-0.74602437,2.2547216,0.027426511,2.2442622,1
262523510,262523484,0.14194274,8.120128e-07,0.9070387,2.2587402,0.0404709,2.248935,1
262626315,262626288,0.14189127,8.11607e-07,0.54097366,2.2958736,0.014163213,2.2798746,1
262725211,262725185,0.14192058,8.1058084e-07,-1.8035554,2.3526309,0.15362526,2.3523126,1
262823985,262823952,0.14188515,8.099062e-07,-1.2884456,2.3172379,0.079601094,2.3108954,1
262926758,262926733,0.14184456,8.101418e-07,-0.55812323,2.2741966,0.015219124,2.259439,1
263025635,263025608,0.14184335,8.086978e-07,-0.8853397,2.2235918,0.03916718,2.2112992,1
263124825,263124774,0.14190596,8.06956e-07,-3.2818046,2.2441475,0.53325075,2.2750554,1
263227302,263227276,0.14189959,8.0658845e-07,0.97180057,2.2722008,0.046181183,2.2602684,1
263326260,263326235,0.14191692,8.0516605e-07,2.525738,2.2476304,0.3153619,2.2680771,1
263425078,263425053,0.14213732,8.038984e-07,0.21722043,2.3333132,0.0022469105,2.3203716,1
263523938,263523911,0.1421315,8.033544e-07,2.3848236,2.3937204,0.26399553,2.4043818,1
263626687,263626659,0.14203618,8.0469994e-07,1.2785704,2.4562595,0.07394904,2.4480002,1
263725800,263725773,0.14208992,8.049741e-07,2.2221394,2.4017642,0.22843872,2.4140563,1
263824444,263824418,0.14230491,8.0497836e-07,1.845751,2.4619656,0.15375236,2.463741,1
263923662,263923628,0.14237459,8.050244e-07,1.3697,2.4586024,0.0847852,2.4539828,1
264026184,264026144,0.14246489,8.059831e-07,-1.4196426,2.4827344,0.090195574,2.473238,1
264125036,264125010,0.1423398,8.064381e-07,-0.2423642,2.407157,0.0027113776,2.39383,1
264223868,264223830,0.14241686,8.0678626e-07,1.0444133,2.4632974,0.049202308,2.4551082,1
264326777,264326750,0.1423544,8.0816216e-07,1.4152032,2.4144378,0.09216777,2.40967,1
264425505,264425478,0.14231472,8.082715e-07,2.9242344,2.3521125,0.4039464,2.3870573,1
264524674,264524637,0.14253564,8.0857524e-07,1.9879224,2.3762732,0.18478213,2.3814073,1
264627145,264627118,0.14250237,8.097532e-07,0.73872703,2.3961098,0.025305724,2.3825107,1
264726029,264726002,0.14254537,8.10145e-07,0.8975861,2.460322,0.03638462,2.4481406,1
264824995,264824956,0.14261113,8.103556e-07,0.5065025,2.4065032,0.011844978,2.394618,1
264924069,264924027,0.14253148,8.1016333e-07,1.5159702,2.3447483,0.1089037,2.3418605,1
265026554,265026527,0.14241983,8.1120874e-07,1.3580948,2.3854315,0.085911386,2.3789296,1
265125587,265125560,0.14243183,8.1167224e-07,0.17101935,2.371991,0.0013700455,2.3544059,1
265224334,265224288,0.14250165,8.1165564e-07,1.6539959,2.3180957,0.13112785,2.3167717,1
265323140,265323114,0.14264832,8.116695e-07,1.7561562,2.3918302,0.14326939,2.3924842,1
265426012,265425986,0.14271031,8.1313203e-07,-0.2961372,2.417421,0.004030799,2.3995395,1
265524912,265524885,0.14266935,8.133444e-07,0.096596986,2.4010808,0.00043179526,2.388495,1
265623780,265623743,0.14271976,8.1319826e-07,-1.1782348,2.3670387,0.065165214,2.358382,1
265726555,265726528,0.14262363,8.140633e-07,1.5571845,2.3280554,0.11572956,2.325887,1
265825461,265825434,0.14274593,8.14105e-07,-1.8957324,2.3355567,0.17097048,2.3371017,1
265924328,265924292,0.14280808,8.1401237e-07,2.4011116,2.354127,0.2721149,2.3650894,1
266027061,266027035,0.14290632,8.149281e-07,-3.427866,2.3912456,0.54598534,2.4366047,1
266125988,266125959,0.14285778,8.1532824e-07,-0.96713585,2.4393384,0.042604983,2.4252737,1
266224835,266224795,0.1427337,8.159953e-07,0.27047214,2.441816,0.0033288146,2.4288166,1
266323842,266323810,0.14255479,8.170274e-07,0.26893684,2.4054246,0.003340922,2.392394,1
266426448,266426422,0.14246064,8.1911884e-07,1.2777596,2.3674214,0.07662671,2.358597,1
266525301,266525273,0.14257903,8.198513e-07,-2.4992929,2.3686385,0.29301712,2.3882298,1
266624214,266624188,0.14260954,8.20043e-07,-1.0251106,2.3593166,0.04948946,2.3502233,1
266727035,266727007,0.14268127,8.205136e-07,-2.658543,2.3774562,0.3303181,2.4003909,1
266825780,266825754,0.14262453,8.203555e-07,-0.9602127,2.487245,0.041188292,2.474127,1
266924951,266924923,0.14272982,8.202852e-07,0.2820293,2.431027,0.0036354335,2.4176586,1
267023693,267023666,0.14280675,8.1959564e-07,0.3058721,2.3944907,0.004341343,2.3814692,1
267126783,267126750,0.14293121,8.1965516e-07,-1.0207822,2.3712807,0.048824828,2.357764,1
267225284,267225258,0.14304546,8.183725e-07,-3.662969,2.3228776,0.641797,2.3783145,1
267324069,267324036,0.14299698,8.178951e-07,0.72184503,2.4639983,0.023496598,2.453072,1
267426816,267426790,0.14291874,8.1893705e-07,1.9597139,2.432302,0.17543867,2.4383729,1
267525815,267525789,0.14286241,8.1956074e-07,-1.6696748,2.3741114,0.13047285,2.3719788,1
267624820,267624787,0.14272317,8.206505e-07,-0.12920767,2.4191434,0.00076678296,2.4059377,1
267723397,267723356,0.14270446,8.2146346e-07,0.6218151,2.4201574,0.017751552,2.4084578,1
267826330,267826303,0.14273047,8.228375e-07,-1.5487001,2.4528575,0.108647525,2.4484887,1
267925237,267925203,0.142765,8.224448e-07,-0.26281035,2.387928,0.0032138175,2.3751528,1
268024727,268024694,0.14285173,8.2115565e-07,-2.031753,2.3802838,0.19269505,2.382719,1
268127052,268127012,0.14297073,8.204952e-07,0.29528087,2.3217597,0.004172639,2.3045282,1
268226392,268226367,0.14295414,8.189695e-07,2.32059,2.3370771,0.25602433,2.3538535,1
268325144,268325117,0.14310196,8.1754973e-07,1.6487827,2.3706586,0.12741347,2.3697264,1
268423426,268423399,0.143215,8.16391e-07,1.2213342,2.3751407,0.069781,2.3692517,1
268526256,268526230,0.1432688,8.1622204e-07,0.25714558,2.3342562,0.00314751,2.3172436,1
268625161,268625114,0.14331304,8.1518266e-07,0.7673234,2.373244,0.027565887,2.363195,1
268723889,268723862,0.14330284,8.144933e-07,0.8091353,2.447701,0.029719498,2.4380589,1
268826862,268826835,0.1433726,8.15476e-07,1.9223254,2.4621701,0.16676052,2.4692686,1
268925563,268925537,0.14336197,8.1565264e-07,1.0085952,2.3900685,0.04729127,2.3798587,1
269024490,269024461,0.14338592,8.154303e-07,0.30541486,2.2844574,0.004536853,2.2723658,1
269127380,269127348,0.14341807,8.156178e-07,0.050977383,2.1869822,0.00013202839,2.1703854,1
269226132,269226106,0.14339834,8.145826e-07,-0.66582817,2.2207942,0.022180611,2.2056909,1
269325057,269325031,0.14335716,8.1361856e-07,-2.433626,2.2174883,0.29675895,2.227055,1
