timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
160845780,160840182,2490386,8091.433,15.80358,nan,143.42896,nan,142.1603,nan,nan,nan,nan,nan,nan,10.818983,nan,5.544166,nan,nan,nan,nan,nan
160900905,160895551,2490386,8091.433,15.80358,nan,143.42896,nan,141.03549,nan,nan,nan,nan,nan,nan,8.9804,nan,8.421759,nan,nan,nan,nan,nan
160948287,160943011,2490386,8091.433,15.80358,nan,142.23222,nan,141.12859,nan,nan,nan,nan,nan,nan,9.030103,nan,7.0927405,nan,nan,nan,nan,nan
161004186,160998380,2490386,8091.433,15.80358,145.59154,142.23222,nan,142.23222,nan,nan,nan,nan,nan,9.362762,8.691026,nan,5.667617,nan,nan,nan,nan,nan
161036088,161030020,2490386,8091.433,15.80358,145.59154,142.23222,142.23222,142.23222,nan,nan,nan,nan,nan,9.362762,10.1784725,10.6953125,5.667617,nan,nan,nan,nan,nan
161098657,161093299,2490386,8091.433,15.80358,nan,143.40611,142.23222,142.23222,141.03549,nan,nan,nan,nan,nan,7.2656984,10.6953125,9.951141,9.299053,nan,nan,nan,nan
161146282,161140759,2490386,8091.433,15.80358,144.97159,143.40611,142.23222,142.23222,141.03549,nan,nan,nan,nan,10.528411,7.2656984,9.636696,9.951141,9.299053,nan,nan,nan,nan
161193890,161188218,2490386,8091.433,15.80358,144.97159,143.40611,142.23222,142.23222,142.10524,nan,nan,nan,nan,10.528411,10.7028475,9.636696,8.811675,9.255766,nan,nan,nan,nan
161240948,161235678,2490386,8091.433,15.80358,142.23222,143.25575,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,8.86417,11.193377,7.4902864,8.811675,9.255766,7.6386113,nan,nan,nan
161304584,161298957,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,9.661301,9.593946,7.4902864,8.811675,9.255766,7.6386113,nan,nan,nan
161344674,161338506,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,nan,9.661301,9.383286,11.436081,8.707932,nan,nan,nan,nan,nan
161383430,161378056,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.23222,142.10524,nan,nan,nan,nan,8.365172,9.383286,9.669168,8.930478,10.25393,nan,nan,nan,nan
161455097,161449245,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,10.540331,11.121427,9.669168,8.930478,7.646866,8.146046,nan,nan,nan
161494402,161488795,2490386,8091.433,15.80358,142.91203,142.23222,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,10.394949,11.121427,9.91458,8.547222,7.646866,8.146046,nan,nan,nan
161549334,161544164,2490386,8091.433,15.80358,143.08125,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,nan,8.458944,9.2188015,9.91458,7.743002,7.646866,nan,nan,nan,nan
161588952,161583715,2490386,8091.433,15.80358,143.38087,142.23222,nan,142.10524,142.23222,nan,nan,nan,nan,9.382576,8.647384,nan,7.743002,7.646866,nan,nan,nan,nan
161644741,161639083,2490386,8091.433,15.80358,143.38087,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,nan,9.382576,10.431646,10.941793,7.743002,9.191533,nan,nan,nan,nan
161684309,161678633,2490386,8091.433,15.80358,143.96318,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,10.14783,9.374751,10.941793,9.908256,9.191533,nan,nan,nan,nan
161747419,161741913,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,8.033598,9.841207,11.345007,9.908256,9.191533,nan,nan,nan,nan
161795641,161789371,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,8.94221,9.841207,10.905033,9.338539,7.5362997,nan,nan,nan,nan
161849972,161844741,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.10524,142.23222,142.23222,nan,nan,nan,10.069633,8.760711,10.905033,7.8696947,7.5362997,9.089565,nan,nan,nan
161889463,161884290,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.10524,142.23222,142.23222,nan,nan,nan,10.069633,9.046946,10.149802,7.8696947,7.5362997,9.089565,nan,nan,nan
161945325,161939659,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,nan,10.820998,11.022776,10.149802,7.8696947,10.196214,nan,nan,nan,nan
162000218,161995029,2490386,8091.433,15.80358,144.10658,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,nan,9.184686,7.4339924,9.84254,9.1807995,10.196214,nan,nan,nan,nan
162031951,162026668,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.10524,142.23222,nan,nan,nan,nan,10.684145,7.4339924,9.84254,9.1807995,10.196214,nan,nan,nan,nan
162095704,162089949,2490386,8091.433,15.80358,142.23222,142.23222,nan,142.23222,nan,nan,nan,nan,nan,10.035497,7.4339924,nan,8.6633835,nan,nan,nan,nan,nan
162142594,162137407,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,10.035497,8.416829,10.991325,8.6633835,9.113336,7.7531743,nan,nan,nan
162190091,162184867,2490386,8091.433,15.80358,144.32155,142.23222,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,8.799833,11.46814,10.991325,7.6027274,9.113336,7.7531743,nan,nan,nan
162253850,162248146,2490386,8091.433,15.80358,144.39479,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,10.091443,11.46814,10.087308,9.36716,8.997382,nan,nan,nan,nan
162300957,162295605,2490386,8091.433,15.80358,144.39479,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,nan,10.091443,10.074305,10.087308,9.36716,8.997382,nan,nan,nan,nan
162348251,162343065,2490386,8091.433,15.80358,144.47948,142.23222,nan,142.23222,142.23222,nan,nan,nan,nan,9.580362,10.074305,nan,9.36716,8.9180565,nan,nan,nan,nan
162404807,162398434,2490386,8091.433,15.80358,144.47948,142.23222,142.23222,142.23222,142.23222,142.23222,nan,nan,nan,9.580362,7.2283688,9.881308,9.529302,8.9180565,7.2042217,nan,nan,nan
162451347,162445894,2490386,8091.433,15.80358,144.39479,142.23222,142.23222,142.23222,nan,142.23222,nan,nan,nan,9.897276,7.2283688,9.881308,9.289229,nan,7.2042217,nan,nan,nan
162498732,162493353,2490386,8091.433,15.80358,144.39479,142.23222,nan,142.23222,142.23222,142.23222,nan,nan,nan,10.682259,10.216823,nan,9.289229,7.734956,7.2042217,nan,nan,nan
162554430,162548722,2490386,8091.433,15.80358,144.24452,142.23222,142.23222,142.28726,142.23222,nan,nan,nan,nan,9.651984,10.216823,11.02029,7.5183544,7.734956,nan,nan,nan,nan
162601550,162596182,2490386,8091.433,15.80358,144.23299,142.23222,142.23222,142.28726,142.23222,142.23222,nan,nan,nan,10.236746,7.031157,11.02029,7.5183544,7.734956,8.94211,nan,nan,nan
162633192,162627822,2490386,8091.433,15.80358,144.24452,142.23222,nan,142.28726,142.23222,142.23222,nan,nan,nan,10.253691,7.031157,nan,7.542798,9.00485,8.94211,nan,nan,nan
162704789,162699011,2490386,8091.433,15.80358,144.14076,142.23222,142.23222,142.28726,142.23222,142.23222,nan,nan,nan,9.685584,7.031157,8.6259,7.542798,7.7018685,7.3433933,nan,nan,nan
162744112,162738561,2490386,8091.433,15.80358,144.18245,nan,142.23222,142.28726,142.23222,142.23222,nan,nan,nan,8.461707,nan,8.6259,7.542798,10.237222,7.3433933,nan,nan,nan
162791361,162786020,2490386,8091.433,15.80358,144.14076,nan,nan,142.28726,142.23222,142.23222,nan,nan,nan,11.816698,nan,nan,7.542798,10.237222,7.3433933,nan,nan,nan
162838747,162833479,2490386,8091.433,15.80358,144.14969,nan,nan,142.23222,nan,nan,nan,nan,nan,9.767641,nan,nan,8.816875,nan,nan,nan,nan,nan
162902085,162896758,2490386,8091.433,15.80358,144.14969,nan,nan,142.23222,nan,nan,nan,nan,nan,9.911489,nan,nan,8.816875,nan,nan,nan,nan,nan
162949421,162944218,2490386,8091.433,15.80358,144.74826,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,8.893618,nan,nan,8.816875,7.761469,9.334075,nan,nan,nan
162997710,162991678,2490386,8091.433,15.80358,144.64731,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,11.120687,nan,nan,8.816875,7.761469,9.334075,nan,nan,nan
163045274,163039137,2490386,8091.433,15.80358,144.2765,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,8.796856,nan,nan,7.28133,8.767358,9.107897,nan,nan,nan
163091854,163086596,2490386,8091.433,15.80358,143.72058,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,11.081976,nan,nan,7.28133,8.767358,9.107897,nan,nan,nan
163139420,163134056,2490386,8091.433,15.80358,143.8142,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,10.465963,nan,nan,9.162321,8.511316,9.107897,nan,nan,nan
163187067,163181515,2490386,8091.433,15.80358,143.86389,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,10.715178,nan,nan,9.162321,8.511316,9.107897,nan,nan,nan
163249986,163244795,2490386,8091.433,15.80358,144.14076,nan,nan,142.64612,142.23222,nan,nan,nan,nan,7.405753,nan,nan,9.650177,8.511316,nan,nan,nan,nan
163297429,163292254,2490386,8091.433,15.80358,144.83928,nan,nan,142.64612,142.23222,nan,nan,nan,nan,9.963818,nan,nan,9.650177,8.511316,nan,nan,nan,nan
163345891,163339715,2490386,8091.433,15.80358,145.79614,nan,nan,142.85028,142.23222,nan,nan,nan,nan,8.519083,nan,nan,9.164403,8.786116,nan,nan,nan,nan
163400268,163395083,2490386,8091.433,15.80358,144.84486,nan,nan,142.85028,142.23222,142.23222,nan,nan,nan,9.812523,nan,nan,9.164403,8.786116,7.5198812,nan,nan,nan
163439799,163434632,2490386,8091.433,15.80358,146.30334,nan,nan,142.85028,142.23222,142.23222,nan,nan,nan,7.20975,nan,nan,9.164403,9.579711,7.5198812,nan,nan,nan
163495600,163490002,2490386,8091.433,15.80358,145.20938,nan,nan,142.85028,142.23222,142.23222,nan,nan,nan,9.087845,nan,nan,8.9922085,9.579711,7.5198812,nan,nan,nan
163550604,163545371,2490386,8091.433,15.80358,145.08116,nan,nan,142.85028,142.23222,142.23222,nan,nan,nan,10.51005,nan,nan,8.9922085,9.579711,9.578094,nan,nan,nan
163598251,163592831,2490386,8091.433,15.80358,144.41948,nan,nan,142.85028,142.23222,142.23222,nan,nan,nan,8.179604,nan,nan,8.9922085,9.286586,9.578094,nan,nan,nan
163645862,163640290,2490386,8091.433,15.80358,145.08116,nan,nan,nan,142.23222,142.23222,nan,nan,nan,10.130872,nan,nan,nan,7.8794193,9.578094,nan,nan,nan
163692942,163687750,2490386,8091.433,15.80358,144.74826,nan,nan,nan,142.23222,nan,nan,nan,nan,9.736095,nan,nan,nan,8.802701,nan,nan,nan,nan
163740516,163735209,2490386,8091.433,15.80358,144.74826,nan,nan,nan,142.23222,nan,nan,nan,nan,10.798507,nan,nan,nan,9.735987,nan,nan,nan,nan
163804283,163798488,2490386,8091.433,15.80358,145.06512,nan,nan,nan,142.30415,nan,nan,nan,nan,7.3221693,nan,nan,nan,7.649864,nan,nan,nan,nan
163835750,163830128,2490386,8091.433,15.80358,145.79956,nan,nan,nan,142.85028,nan,nan,nan,nan,10.313072,nan,nan,nan,7.4129353,nan,nan,nan,nan
163890806,163885497,2490386,8091.433,15.80358,145.79956,nan,nan,nan,142.85028,nan,nan,nan,nan,9.870459,nan,nan,nan,8.286447,nan,nan,nan,nan
163947088,163940867,2490386,8091.433,15.80358,145.79956,nan,nan,nan,142.85028,nan,nan,nan,nan,9.441842,nan,nan,nan,7.560432,nan,nan,nan,nan
163993950,163988326,2490386,8091.433,15.80358,145.78137,nan,nan,nan,142.85028,nan,nan,nan,nan,8.505006,nan,nan,nan,8.903724,nan,nan,nan,nan
164040959,164035786,2490386,8091.433,15.80358,145.78137,nan,nan,nan,142.23222,nan,nan,nan,nan,10.223814,nan,nan,nan,7.446906,nan,nan,nan,nan
164104918,164099065,2490386,8091.433,15.80358,145.91415,nan,nan,142.64612,142.23222,nan,nan,nan,nan,8.208169,nan,nan,8.837523,9.256049,nan,nan,nan,nan
164136407,164130705,2490386,8091.433,15.80358,145.39545,nan,nan,142.85028,142.23222,nan,nan,nan,nan,10.989932,nan,nan,8.516494,9.256049,nan,nan,nan,nan
164191559,164186074,2490386,8091.433,15.80358,145.91415,nan,nan,142.85028,142.23222,nan,nan,nan,nan,9.417465,nan,nan,7.355018,7.9555807,nan,nan,nan,nan
164247538,164241444,2490386,8091.433,15.80358,146.04343,nan,nan,142.85028,142.23222,nan,nan,nan,nan,8.522668,nan,nan,7.355018,9.828703,nan,nan,nan,nan
164301973,164296816,2490386,8091.433,15.80358,146.28291,nan,nan,143.33417,142.23222,nan,nan,nan,nan,8.67569,nan,nan,9.096544,8.557245,nan,nan,nan,nan
164341539,164336362,2490386,8091.433,15.80358,145.47923,nan,nan,143.33417,142.23222,nan,nan,nan,nan,9.789218,nan,nan,9.096544,8.557245,nan,nan,nan,nan
164389080,164383822,2490386,8091.433,15.80358,145.59154,nan,nan,143.40611,142.23222,142.23222,nan,nan,nan,9.697437,nan,nan,8.873712,8.557245,8.734156,nan,nan,nan
164452287,164447101,2490386,8091.433,15.80358,145.59154,nan,nan,143.40611,142.23222,142.23222,nan,nan,nan,6.8329487,nan,nan,8.873712,8.557245,8.734156,nan,nan,nan
164484393,164478741,2490386,8091.433,15.80358,145.76492,nan,nan,143.42896,nan,142.23222,nan,nan,nan,9.199237,nan,nan,9.010238,nan,7.59303,nan,nan,nan
164531599,164526200,2490386,8091.433,15.80358,145.76492,nan,nan,143.42896,nan,142.23222,nan,nan,nan,8.433398,nan,nan,9.010238,nan,9.180718,nan,nan,nan
164595196,164589480,2490386,8091.433,15.80358,146.28291,nan,nan,144.18077,nan,142.23222,nan,nan,nan,8.621061,nan,nan,9.318957,nan,9.180718,nan,nan,nan
164642112,164636939,2490386,8091.433,15.80358,146.28291,nan,nan,144.18077,nan,142.23222,nan,nan,nan,10.556945,nan,nan,9.318957,nan,9.180718,nan,nan,nan
164689578,164684398,2490386,8091.433,15.80358,145.87943,nan,nan,144.18077,142.23222,142.23222,nan,nan,nan,8.763185,nan,nan,9.318957,7.379248,8.847749,nan,nan,nan
164737473,164731859,2490386,8091.433,15.80358,144.8351,nan,nan,144.18077,142.23222,142.23222,nan,nan,nan,10.93135,nan,nan,9.318957,7.379248,8.847749,nan,nan,nan
164785505,164779322,2490386,8091.433,15.80358,144.8351,nan,nan,144.18077,142.23222,142.23222,nan,nan,nan,9.225515,nan,nan,9.005459,7.899851,8.847749,nan,nan,nan
164832140,164826777,2490386,8091.433,15.80358,144.8351,nan,nan,144.18077,142.23222,nan,nan,nan,nan,9.47664,nan,nan,9.6916065,7.899851,nan,nan,nan,nan
164895643,164890064,2490386,8091.433,15.80358,146.1043,nan,nan,143.46115,141.69135,nan,nan,nan,nan,8.783495,nan,nan,9.462818,8.853239,nan,nan,nan,nan
164942873,164937520,2490386,8091.433,15.80358,146.29575,nan,nan,143.46115,141.61417,nan,nan,nan,nan,10.063625,nan,nan,9.462818,7.6003847,nan,nan,nan,nan
164990375,164984975,2490386,8091.433,15.80358,146.29575,nan,nan,143.46115,142.23222,nan,nan,nan,nan,10.113197,nan,nan,9.462818,9.617521,nan,nan,nan,nan
165054030,165048254,2490386,8091.433,15.80358,145.91235,nan,nan,143.46115,142.23222,nan,nan,nan,nan,7.241485,nan,nan,9.462818,9.617521,nan,nan,nan,nan
165100944,165095714,2490386,8091.433,15.80358,146.27664,nan,nan,nan,141.03549,nan,nan,nan,nan,7.3292036,nan,nan,nan,8.500212,nan,nan,nan,nan
165132759,165127354,2490386,8091.433,15.80358,146.27664,nan,nan,nan,141.03549,nan,nan,nan,nan,9.894777,nan,nan,nan,8.500212,nan,nan,nan,nan
165204392,165198543,2490386,8091.433,15.80358,145.91235,nan,nan,nan,142.23222,nan,nan,nan,nan,9.740487,nan,nan,nan,7.803476,nan,nan,nan,nan
165243280,165238092,2490386,8091.433,15.80358,145.34474,nan,nan,nan,142.30415,nan,nan,nan,nan,10.144817,nan,nan,nan,9.373968,nan,nan,nan,nan
165290892,165285552,2490386,8091.433,15.80358,145.44514,nan,nan,143.45583,142.23222,nan,nan,nan,nan,8.736701,nan,nan,9.45047,6.911816,nan,nan,nan,nan
165338188,165333011,2490386,8091.433,15.80358,145.91235,nan,nan,143.45583,142.23222,nan,nan,nan,nan,10.208818,nan,nan,9.45047,6.911816,nan,nan,nan,nan
165386042,165380471,2490386,8091.433,15.80358,144.87495,142.23222,nan,143.45583,142.23222,142.23222,nan,nan,nan,9.048854,9.676138,nan,9.45047,8.7144985,9.266011,nan,nan,nan
165448926,165443751,2490386,8091.433,15.80358,144.87495,142.23222,nan,143.46115,142.23222,142.23222,nan,nan,nan,5.4081497,9.676138,nan,7.4063683,8.7144985,9.266011,nan,nan,nan
165497424,165491209,2490386,8091.433,15.80358,145.49843,nan,nan,143.46115,142.23222,142.23222,nan,nan,nan,8.519387,nan,nan,7.4063683,9.613089,9.266011,nan,nan,nan
165551798,165546582,2490386,8091.433,15.80358,146.2603,nan,nan,143.46115,142.30415,nan,nan,nan,nan,8.2547,nan,nan,9.6165905,7.3871746,nan,nan,nan,nan
165591540,165586129,2490386,8091.433,15.80358,145.78137,nan,nan,143.46115,142.30415,nan,nan,nan,nan,10.425858,nan,nan,9.262876,7.3871746,nan,nan,nan,nan
165639034,165633588,2490386,8091.433,15.80358,144.74826,nan,nan,143.46115,142.30415,nan,nan,nan,nan,10.437075,nan,nan,9.262876,7.3871746,nan,nan,nan,nan
165686554,165681049,2490386,8091.433,15.80358,144.74826,nan,nan,143.46115,142.23222,nan,nan,nan,nan,9.99937,nan,nan,8.4156065,9.05912,nan,nan,nan,nan
165741594,165736417,2490386,8091.433,15.80358,144.74826,nan,nan,143.46115,142.23222,142.23222,nan,nan,nan,8.89172,nan,nan,8.4156065,9.05912,8.506751,nan,nan,nan
165798638,165791787,2490386,8091.433,15.80358,145.06512,nan,nan,143.45583,142.23222,142.23222,nan,nan,nan,9.549702,nan,nan,10.051192,9.05912,8.506751,nan,nan,nan
165852348,165847157,2490386,8091.433,15.80358,145.23567,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,8.242146,nan,nan,7.5630236,7.8327312,9.120306,nan,nan,nan
165891990,165886705,2490386,8091.433,15.80358,145.50027,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,11.152673,nan,nan,7.5630236,7.8327312,9.120306,nan,nan,nan
165939348,165934165,2490386,8091.433,15.80358,145.50027,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,9.42026,nan,nan,7.5630236,7.0180483,9.120306,nan,nan,nan
165987789,165981624,2490386,8091.433,15.80358,145.50629,nan,nan,143.42896,142.23222,nan,nan,nan,nan,9.191693,nan,nan,8.981267,7.0180483,nan,nan,nan,nan
166042363,166036993,2490386,8091.433,15.80358,145.50629,nan,nan,143.33417,nan,nan,nan,nan,nan,9.740889,nan,nan,7.6405644,nan,nan,nan,nan,nan
166097542,166092363,2490386,8091.433,15.80358,144.39479,nan,nan,143.26443,nan,nan,nan,nan,nan,7.915564,nan,nan,9.83795,nan,nan,nan,nan,nan
166146065,166139823,2490386,8091.433,15.80358,144.97159,nan,nan,142.23222,nan,nan,nan,nan,nan,8.10914,nan,nan,9.990923,nan,nan,nan,nan,nan
166192537,166187282,2490386,8091.433,15.80358,144.39479,nan,nan,142.23222,142.23222,nan,nan,nan,nan,10.666483,nan,nan,9.990923,8.764267,nan,nan,nan,nan
166240005,166234742,2490386,8091.433,15.80358,144.72462,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,10.124552,nan,nan,9.10023,8.764267,8.343958,nan,nan,nan
166287403,166282201,2490386,8091.433,15.80358,144.72462,nan,nan,142.23222,142.23222,142.23222,nan,nan,nan,10.990454,nan,nan,9.10023,6.8451157,8.343958,nan,nan,nan
166342739,166337570,2490386,8091.433,15.80358,144.72462,nan,nan,142.30415,142.23222,nan,nan,nan,nan,8.809507,nan,nan,7.6587462,6.8451157,nan,nan,nan,nan
166398167,166392940,2490386,8091.433,15.80358,145.08116,nan,nan,142.30415,142.23222,nan,nan,nan,nan,8.417068,nan,nan,8.612864,6.8451157,nan,nan,nan,nan
166454145,166448309,2490386,8091.433,15.80358,145.59154,nan,nan,142.30415,nan,nan,nan,nan,nan,9.732942,nan,nan,7.576046,nan,nan,nan,nan,nan
166493645,166487859,2490386,8091.433,15.80358,144.47948,nan,nan,142.30415,nan,nan,nan,nan,nan,10.844379,nan,nan,7.576046,nan,nan,nan,nan,nan
166540503,166535318,2490386,8091.433,15.80358,145.4952,nan,nan,143.42896,nan,nan,nan,nan,nan,8.815049,nan,nan,7.6543527,nan,nan,nan,nan,nan
166596870,166590688,2490386,8091.433,15.80358,145.4952,nan,nan,143.42896,nan,nan,nan,nan,nan,10.0119,nan,nan,7.585754,nan,nan,nan,nan,nan
166643683,166638148,2490386,8091.433,15.80358,145.4952,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,8.918748,nan,nan,7.585754,10.105923,6.925409,nan,nan,nan
166698687,166693517,2490386,8091.433,15.80358,144.39479,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,8.131592,nan,nan,8.983321,10.105923,6.925409,nan,nan,nan
166755227,166748886,2490386,8091.433,15.80358,144.97159,nan,nan,143.42896,142.23222,142.23222,nan,nan,nan,9.750527,nan,nan,8.983321,9.186123,8.946534,nan,nan,nan
166794188,166788436,2490386,8091.433,15.80358,144.39479,142.23222,nan,143.42896,142.23222,142.23222,nan,nan,nan,10.096513,9.818868,nan,8.983321,9.186123,8.946534,nan,nan,nan
166841103,166835895,2490386,8091.433,15.80358,144.97159,142.23222,nan,143.42896,142.23222,142.23222,nan,nan,nan,10.307751,9.818868,nan,9.109706,9.463804,8.946534,nan,nan,nan
166888647,166883355,2490386,8091.433,15.80358,144.6679,142.23222,nan,143.42896,142.23222,142.23222,nan,nan,nan,10.424925,9.818868,nan,9.109706,9.463804,8.946534,nan,nan,nan
166936498,166930814,2490386,8091.433,15.80358,144.6679,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,8.471408,nan,nan,7.6520877,9.463804,8.92057,nan,nan,nan
166991490,166986184,2490386,8091.433,15.80358,144.14076,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.29188,nan,nan,7.6520877,8.580311,8.92057,nan,nan,nan
167055345,167049463,2490386,8091.433,15.80358,145.49843,nan,nan,nan,142.30415,nan,nan,nan,nan,9.433943,nan,nan,nan,7.7333527,nan,nan,nan,nan
167094805,167089013,2490386,8091.433,15.80358,145.08116,nan,nan,nan,142.23222,nan,nan,nan,nan,9.120415,nan,nan,nan,8.8330765,nan,nan,nan,nan
167141717,167136472,2490386,8091.433,15.80358,145.08116,nan,nan,143.33417,142.23222,nan,nan,nan,nan,10.166624,nan,nan,9.408521,8.584267,nan,nan,nan,nan
167189165,167183931,2490386,8091.433,15.80358,144.47948,nan,nan,143.33417,142.23222,nan,nan,nan,nan,10.814553,nan,nan,9.408521,8.584267,nan,nan,nan,nan
167237770,167231391,2490386,8091.433,15.80358,144.94907,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,8.470979,nan,nan,9.408521,7.6701717,10.382961,nan,nan,nan
167292116,167286761,2490386,8091.433,15.80358,145.49843,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,9.844266,nan,nan,8.873985,7.6701717,10.382961,nan,nan,nan
167347662,167342130,2490386,8091.433,15.80358,145.49843,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,9.773969,nan,nan,8.873985,9.058494,10.382961,nan,nan,nan
167395793,167389589,2490386,8091.433,15.80358,145.49843,nan,nan,143.42896,142.23222,nan,nan,nan,nan,9.974766,nan,nan,8.796573,9.058494,nan,nan,nan,nan
167442277,167437049,2490386,8091.433,15.80358,145.59154,nan,nan,143.42896,142.23222,nan,nan,nan,nan,9.801287,nan,nan,8.796573,9.017142,nan,nan,nan,nan
167497697,167492418,2490386,8091.433,15.80358,145.59154,nan,nan,143.33417,142.23222,nan,nan,nan,nan,8.951598,nan,nan,7.437549,9.017142,nan,nan,nan,nan
167537695,167531968,2490386,8091.433,15.80358,146.06146,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,7.2519627,nan,nan,7.437549,7.574834,8.8079,nan,nan,nan
167600461,167595247,2490386,8091.433,15.80358,145.42537,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,7.536504,nan,nan,7.424888,9.307495,8.8079,nan,nan,nan
167647895,167642707,2490386,8091.433,15.80358,145.49843,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.776094,nan,nan,7.424888,8.6466875,8.8079,nan,nan,nan
167695874,167690166,2490386,8091.433,15.80358,145.20938,nan,nan,nan,142.30415,nan,nan,nan,nan,9.552481,nan,nan,nan,8.949934,nan,nan,nan,nan
167742803,167737626,2490386,8091.433,15.80358,145.08116,nan,nan,nan,142.30415,nan,nan,nan,nan,9.170212,nan,nan,nan,7.5328484,nan,nan,nan,nan
167798163,167792996,2490386,8091.433,15.80358,145.08116,nan,nan,143.33417,142.30415,nan,nan,nan,nan,9.798436,nan,nan,7.3029404,9.552413,nan,nan,nan,nan
167854047,167848365,2490386,8091.433,15.80358,145.08116,nan,nan,143.33417,142.30415,nan,nan,nan,nan,9.481474,nan,nan,7.3029404,9.664007,nan,nan,nan,nan
167901128,167895824,2490386,8091.433,15.80358,144.94907,nan,nan,143.33417,142.30415,nan,nan,nan,nan,9.421311,nan,nan,8.8096,9.664007,nan,nan,nan,nan
167948502,167943284,2490386,8091.433,15.80358,145.30138,nan,nan,143.33417,142.23222,nan,nan,nan,nan,11.167502,nan,nan,8.8096,8.335856,nan,nan,nan,nan
167996364,167990745,2490386,8091.433,15.80358,145.34474,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.108387,nan,nan,8.8096,9.062066,7.6458387,nan,nan,nan
168043717,168038212,2490386,8091.433,15.80358,145.44514,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.267883,nan,nan,8.8096,9.062066,7.6458387,nan,nan,nan
168091006,168085662,2490386,8091.433,15.80358,145.91235,nan,nan,143.45583,142.23222,nan,nan,nan,nan,8.764724,nan,nan,8.739158,7.4972715,nan,nan,nan,nan
168138392,168133122,2490386,8091.433,15.80358,145.91235,nan,nan,143.45583,142.23222,142.23222,nan,nan,nan,8.433954,nan,nan,8.739158,7.4972715,9.520873,nan,nan,nan
168201605,168196401,2490386,8091.433,15.80358,144.9738,nan,nan,nan,142.23222,142.23222,nan,nan,nan,8.662607,nan,nan,nan,9.418905,9.520873,nan,nan,nan
168249030,168243861,2490386,8091.433,15.80358,144.32155,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.170448,nan,nan,8.841996,9.418905,9.520873,nan,nan,nan
168304893,168299230,2490386,8091.433,15.80358,144.9738,nan,nan,143.33417,142.23222,142.23222,nan,nan,nan,10.009049,nan,nan,9.087309,7.5300303,7.671666,nan,nan,nan
