timestamp,device_id,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,warning
266991490,0,19.84125,19.844603,7.286682,7.339062,6.6369114,151.97798,0.8738409,1.0303818,1421.4146,nan,3.9689205,3.9689205,3.9689205,3.9689205,3.9689205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
267191271,0,19.835,19.843142,7.5009155,7.385466,6.642844,152.39412,0.8736952,1.0303615,1419.7317,nan,3.9686284,3.9686284,3.9686284,3.9686284,3.9686284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
267391372,0,19.82625,19.840519,7.805786,7.484143,6.6500287,152.8218,0.87354565,1.030294,1417.7031,nan,3.968104,3.968104,3.968104,3.968104,3.968104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
267591278,0,19.842499,19.838797,7.0285034,7.4833937,6.6600947,153.23997,0.87339926,1.0303836,1415.991,nan,3.9677594,3.9677594,3.9677594,3.9677594,3.9677594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
267791262,0,19.84875,19.840418,6.970825,7.319528,6.6625867,153.62578,0.87326354,1.030636,1415.2924,nan,3.9680836,3.9680836,3.9680836,3.9680836,3.9680836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
267991291,0,19.83,19.839642,7.525635,7.3207073,6.6654754,154.03151,0.87312114,1.0306734,1413.9823,nan,3.9679284,3.9679284,3.9679284,3.9679284,3.9679284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
268191261,0,19.8325,19.837576,7.437744,7.402627,6.673289,154.45395,0.87297326,1.0306114,1412.169,nan,3.9675152,3.9675152,3.9675152,3.9675152,3.9675152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
268391336,0,19.828749,19.83594,7.4295044,7.423047,6.679685,154.86923,0.87282765,1.0306534,1410.5944,nan,3.967188,3.967188,3.967188,3.967188,3.967188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
268591307,0,19.81625,19.833864,7.9486084,7.49399,6.685144,155.29286,0.8726793,1.0306143,1408.7722,nan,3.9667728,3.9667728,3.9667728,3.9667728,3.9667728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
268791322,0,19.8225,19.831373,7.649231,7.567365,6.694742,155.72295,0.87252885,1.0305916,1406.7701,nan,3.9662747,3.9662747,3.9662747,3.9662747,3.9662747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
268991258,0,19.83375,19.831785,7.1713257,7.443683,6.7003517,156.12082,0.872389,1.0308237,1405.7716,nan,3.966357,3.966357,3.966357,3.966357,3.966357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
269191265,0,19.83125,19.83138,7.242737,7.3922014,6.7046657,156.52519,0.8722469,1.0309498,1404.5826,nan,3.9662762,3.9662762,3.9662762,3.9662762,3.9662762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
269391277,0,19.821249,19.829828,7.57782,7.4309897,6.7097645,156.94258,0.8721004,1.03095,1403.005,nan,3.9659657,3.9659657,3.9659657,3.9659657,3.9659657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
269591264,0,19.8325,19.82998,7.1273804,7.358057,6.715441,157.34253,0.8719597,1.0310916,1401.9727,nan,3.9659963,3.9659963,3.9659963,3.9659963,3.9659963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
269791263,0,19.81625,19.827803,7.6602173,7.43894,6.720511,157.7658,0.8718112,1.0310374,1400.2386,nan,3.9655604,3.9655604,3.9655604,3.9655604,3.9655604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
269991302,0,19.82,19.826965,7.4349976,7.4240026,6.726692,158.17615,0.8716669,1.031111,1398.9127,nan,3.965393,3.965393,3.965393,3.965393,3.965393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
270191526,0,19.828749,19.826963,7.176819,7.3736515,6.732018,158.57983,0.8715248,1.0312144,1397.7966,nan,3.9653926,3.9653926,3.9653926,3.9653926,3.9653926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
270391269,0,19.82625,19.82684,7.157593,7.31183,6.7355986,158.97832,0.8713843,1.0313474,1396.8474,nan,3.9653678,3.9653678,3.9653678,3.9653678,3.9653678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
270591415,0,19.8225,19.825672,7.2921753,7.3317647,6.740234,159.38889,0.87123984,1.0313663,1395.5485,nan,3.9651344,3.9651344,3.9651344,3.9651344,3.9651344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
270791268,0,19.81,19.822952,7.7755737,7.459744,6.74633,159.81908,0.8710889,1.0312433,1393.6536,nan,3.9645905,3.9645905,3.9645905,3.9645905,3.9645905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
270991277,0,19.8325,19.824194,6.8362427,7.302799,6.7517347,160.20558,0.8709524,1.0315015,1393.0964,nan,3.9648387,3.9648387,3.9648387,3.9648387,3.9648387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
271191500,0,19.81,19.822453,7.57782,7.35479,6.7544417,160.62015,0.8708065,1.0314842,1391.6984,nan,3.9644904,3.9644904,3.9644904,3.9644904,3.9644904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
271391285,0,19.8125,19.820621,7.5723267,7.4136305,6.7607484,161.03934,0.8706591,1.0314574,1390.175,nan,3.9641242,3.9641242,3.9641242,3.9641242,3.9641242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
271591472,0,19.82,19.819893,7.1520996,7.372247,6.7666326,161.44434,0.8705164,1.0315797,1389.0875,nan,3.9639785,3.9639785,3.9639785,3.9639785,3.9639785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
271791255,0,19.824999,19.821089,6.913147,7.227771,6.768625,161.82756,0.8703807,1.0318147,1388.659,nan,3.9642177,3.9642177,3.9642177,3.9642177,3.9642177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
271991273,0,19.80625,19.819443,7.564087,7.282088,6.7709775,162.2381,0.870236,1.0317878,1387.4165,nan,3.9638886,3.9638886,3.9638886,3.9638886,3.9638886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
272191457,0,19.8125,19.818237,7.300415,7.3025656,6.7766604,162.64665,0.87009186,1.0318075,1386.2433,nan,3.9636474,3.9636474,3.9636474,3.9636474,3.9636474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
272391275,0,19.814999,19.817984,7.242737,7.2774186,6.7803984,163.04767,0.86995023,1.0318722,1385.3037,nan,3.9635968,3.9635968,3.9635968,3.9635968,3.9635968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
272591307,0,19.807499,19.81699,7.5201416,7.2962713,6.783593,163.45438,0.8698067,1.0318844,1384.2002,nan,3.963398,3.963398,3.963398,3.963398,3.963398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
272791272,0,19.81625,19.817377,7.1411133,7.224448,6.78724,163.84625,0.869668,1.032012,1383.5469,nan,3.9634755,3.9634755,3.9634755,3.9634755,3.9634755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
272991259,0,19.81625,19.817076,7.1136475,7.1944075,6.7900534,164.24219,0.86952794,1.0320892,1382.7755,nan,3.9634151,3.9634151,3.9634151,3.9634151,3.9634151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
273191254,0,19.8,19.814835,7.6327515,7.294777,6.793731,164.65952,0.8693808,1.0319982,1381.3757,nan,3.962967,3.962967,3.962967,3.962967,3.962967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
273391253,0,19.8025,19.813622,7.6135254,7.3277044,6.798477,165.0696,0.869236,1.0319929,1380.2014,nan,3.9627242,3.9627242,3.9627242,3.9627242,3.9627242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
273591287,0,19.776249,19.809923,8.44574,7.4984283,6.8033714,165.50461,0.8690831,1.0318321,1378.299,nan,3.9619846,3.9619846,3.9619846,3.9619846,3.9619846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
273791260,0,19.779999,19.805038,8.162842,7.6945777,6.8151073,165.95673,0.86892474,1.0316802,1375.9138,nan,3.9610076,3.9610076,3.9610076,3.9610076,3.9610076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
273991314,0,19.79125,19.800888,7.734375,7.820798,6.8273892,166.40921,0.86876637,1.0316341,1373.5431,nan,3.9601777,3.9601777,3.9601777,3.9601777,3.9601777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
274191289,0,19.81375,19.803429,6.9488525,7.5391116,6.831034,166.79224,0.8686308,1.032082,1373.2283,nan,3.9606857,3.9606857,3.9606857,3.9606857,3.9606857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
274391500,0,19.81,19.804155,7.0202637,7.4011745,6.832846,167.1868,0.8684912,1.0323279,1372.5878,nan,3.9608312,3.9608312,3.9608312,3.9608312,3.9608312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
274591268,0,19.79625,19.803196,7.4349976,7.395488,6.835529,167.59616,0.86834645,1.0323889,1371.4911,nan,3.9606392,3.9606392,3.9606392,3.9606392,3.9606392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
274791263,0,19.797499,19.801172,7.3306274,7.4489117,6.8419805,168.01807,0.86819756,1.0323831,1370.0518,nan,3.9602344,3.9602344,3.9602344,3.9602344,3.9602344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
274991284,0,19.78875,19.799015,7.5064087,7.4832654,6.8470473,168.4385,0.8680492,1.0324234,1368.6683,nan,3.959803,3.959803,3.959803,3.959803,3.959803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
275191278,0,19.7775,19.795177,7.9733276,7.6429253,6.8544354,168.88339,0.86789274,1.0322924,1366.5824,nan,3.9590354,3.9590354,3.9590354,3.9590354,3.9590354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
275391473,0,19.783749,19.793297,7.78656,7.673844,6.8622165,169.31339,0.8677413,1.0323255,1364.9497,nan,3.9586594,3.9586594,3.9586594,3.9586594,3.9586594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
275591290,0,19.793749,19.793167,7.341614,7.594455,6.8684287,169.72571,0.8675957,1.0324953,1363.8438,nan,3.9586334,3.9586334,3.9586334,3.9586334,3.9586334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
275791346,0,19.795,19.793072,7.2784424,7.5089583,6.8722568,170.13239,0.8674517,1.032676,1362.911,nan,3.9586143,3.9586143,3.9586143,3.9586143,3.9586143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
275991537,0,19.78625,19.7923,7.56958,7.4931498,6.8756614,170.5459,0.8673054,1.0327481,1361.7795,nan,3.9584599,3.9584599,3.9584599,3.9584599,3.9584599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
276191312,0,19.7925,19.79223,7.275696,7.433954,6.880216,170.95155,0.86716163,1.0328734,1360.8877,nan,3.958446,3.958446,3.958446,3.958446,3.958446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
276391506,0,19.793749,19.792494,7.1932983,7.368431,6.883262,171.35278,0.86701924,1.0329946,1360.1295,nan,3.9584987,3.9584987,3.9584987,3.9584987,3.9584987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
276591253,0,19.77,19.789932,8.006287,7.4851303,6.886723,171.78194,0.86686754,1.0328863,1358.5721,nan,3.9579864,3.9579864,3.9579864,3.9579864,3.9579864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
276791466,0,19.783749,19.788652,7.498169,7.484537,6.8934703,172.19765,0.8667203,1.0329533,1357.4164,nan,3.9577305,3.9577305,3.9577305,3.9577305,3.9577305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
276991269,0,19.78875,19.788874,7.275696,7.398218,6.8967466,172.59734,0.8665784,1.0331194,1356.7264,nan,3.9577746,3.9577746,3.9577746,3.9577746,3.9577746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
277191274,0,19.766249,19.785566,7.937622,7.5443444,6.9018607,173.03455,0.866424,1.032989,1354.9662,nan,3.9571133,3.9571133,3.9571133,3.9571133,3.9571133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
277391385,0,19.779999,19.784702,7.4816895,7.5141377,6.9079633,173.44798,0.8662776,1.0330955,1353.9017,nan,3.9569404,3.9569404,3.9569404,3.9569404,3.9569404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
277591280,0,19.779999,19.783678,7.4212646,7.5055966,6.9128537,173.86424,0.86613005,1.0331658,1352.7649,nan,3.9567356,3.9567356,3.9567356,3.9567356,3.9567356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
277791279,0,19.78125,19.782429,7.413025,7.521943,6.9181437,174.285,0.8659811,1.0331964,1351.5089,nan,3.9564857,3.9564857,3.9564857,3.9564857,3.9564857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
277991300,0,19.795,19.783783,6.8307495,7.3527074,6.9209623,174.67288,0.8658429,1.033475,1351.1978,nan,3.9567566,3.9567566,3.9567566,3.9567566,3.9567566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
278191264,0,19.77375,19.782661,7.498169,7.3738847,6.922236,175.0848,0.8656966,1.0334892,1350.2034,nan,3.9565322,3.9565322,3.9565322,3.9565322,3.9565322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
278391276,0,19.79125,19.79169,7.0092773,6.7890735,6.9112883,175.37952,0.86558855,1.034229,1352.545,nan,3.9583383,3.9583383,3.9583383,3.9583383,3.9583383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
278591292,0,19.77375,19.788885,7.5421143,6.9958997,6.9135222,175.79384,0.86544096,1.0339473,1351.4642,nan,3.957777,3.957777,3.957777,3.957777,3.957777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
278791285,0,19.779999,19.786411,7.347107,7.1512785,6.9191227,176.21162,0.8652925,1.0337546,1350.2952,nan,3.9572823,3.9572823,3.9572823,3.9572823,3.9572823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
278991282,0,19.78625,19.786175,7.0861816,7.1420693,6.9217925,176.60744,0.8651513,1.0337858,1349.7588,nan,3.9572349,3.9572349,3.9572349,3.9572349,3.9572349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
279191266,0,19.775,19.784647,7.4075317,7.195336,6.9235806,177.0134,0.86500674,1.0337547,1348.9368,nan,3.9569294,3.9569294,3.9569294,3.9569294,3.9569294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
279391267,0,19.7725,19.783157,7.4816895,7.246975,6.9266953,177.42188,0.8648614,1.033725,1348.0488,nan,3.9566314,3.9566314,3.9566314,3.9566314,3.9566314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
279591502,0,19.78125,19.783342,7.017517,7.16046,6.9287887,177.80891,0.86472315,1.0338937,1347.7875,nan,3.9566684,3.9566684,3.9566684,3.9566684,3.9566684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
279791275,0,19.765,19.781397,7.6327515,7.230385,6.929811,178.21764,0.8645776,1.0338498,1346.8862,nan,3.9562793,3.9562793,3.9562793,3.9562793,3.9562793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
279991265,0,19.77,19.779108,7.4816895,7.3231945,6.9352584,178.63646,0.8644288,1.0337765,1345.718,nan,3.9558215,3.9558215,3.9558215,3.9558215,3.9558215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
280191578,0,19.76875,19.777412,7.4075317,7.345531,6.9392095,179.0473,0.86428267,1.0338179,1344.7849,nan,3.9554825,3.9554825,3.9554825,3.9554825,3.9554825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
280391270,0,19.7575,19.774473,7.8222656,7.43932,6.943097,179.4715,0.86413205,1.033776,1343.4813,nan,3.9548945,3.9548945,3.9548945,3.9548945,3.9548945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
280591414,0,19.77,19.77318,7.2070312,7.416027,6.9490047,179.88141,0.8639863,1.0338907,1342.5912,nan,3.954636,3.954636,3.954636,3.954636,3.954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
280791268,0,19.7725,19.772442,7.176819,7.3742166,6.951833,180.28638,0.863842,1.0340148,1341.8466,nan,3.9544883,3.9544883,3.9544883,3.9544883,3.9544883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
280991279,0,19.77125,19.772234,7.2921753,7.336179,6.9537086,180.68893,0.8636984,1.0341039,1341.1742,nan,3.9544468,3.9544468,3.9544468,3.9544468,3.9544468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
281191506,0,19.765,19.771494,7.300415,7.300837,6.9557323,181.08961,0.86355543,1.034215,1340.5574,nan,3.9542987,3.9542987,3.9542987,3.9542987,3.9542987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
281391282,0,19.7575,19.769478,7.5613403,7.372043,6.9592714,181.50798,0.86340654,1.0341722,1339.4474,nan,3.9538956,3.9538956,3.9538956,3.9538956,3.9538956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
281591371,0,19.74625,19.766685,7.989807,7.4978623,6.96396,181.93933,0.86325336,1.0340567,1337.9841,nan,3.9533372,3.9533372,3.9533372,3.9533372,3.9533372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
