timestamp,timestamp_sample,device_id,error_count,pressure,temperature
13208562,13207607,6780449,0,990.7546,47.379997
13295160,13294232,6780449,0,990.71826,47.37
13425055,13424116,6780449,0,990.7504,47.379997
13511652,13510710,6780449,0,990.71387,47.379997
13598229,13597306,6780449,0,990.6951,47.39
13728165,13727232,6780449,0,990.73364,47.39
13814735,13813806,6780449,0,990.746,47.39
13901649,13900723,6780449,0,990.7296,47.399998
14031258,14030305,6780449,0,990.76245,47.41
14117832,14116905,6780449,0,990.7285,47.41
14204438,14203508,6780449,0,990.76434,47.41
14291046,14290123,6780449,0,990.75836,47.41
14420937,14420011,6780449,0,990.7637,47.41
14507534,14506607,6780449,0,990.745,47.42
14594153,14593230,6780449,0,990.77826,47.42
14724215,14723290,6780449,0,990.74646,47.42
14810634,14809706,6780449,0,990.7607,47.43
14897272,14896306,6780449,0,990.70496,47.42
15027168,15026232,6780449,0,990.7372,47.43
15113729,15112805,6780449,0,990.75653,47.44
15200335,15199410,6780449,0,990.72626,47.43
15330235,15329308,6780449,0,990.7278,47.44
15416829,15415906,6780449,0,990.73456,47.45
15503428,15502505,6780449,0,990.7498,47.45
15590301,15589371,6780449,0,990.74725,47.45
15719933,15719006,6780449,0,990.73224,47.45
15806529,15805605,6780449,0,990.7794,47.46
15893167,15892230,6780449,0,990.75964,47.45
16023042,16022109,6780449,0,990.74054,47.46
16109632,16108705,6780449,0,990.7562,47.46
16196230,16195307,6780449,0,990.738,47.46
16326149,16325225,6780449,0,990.73645,47.469997
16412889,16411966,6780449,0,990.73834,47.469997
16499337,16498414,6780449,0,990.7264,47.469997
16629484,16628306,6780449,0,990.72266,47.469997
16715858,16714907,6780449,0,990.7511,47.469997
16802488,16801508,6780449,0,990.72754,47.469997
16932344,16931417,6780449,0,990.7473,47.48
17018934,17018011,6780449,0,990.7422,47.48
17105539,17104616,6780449,0,990.72797,47.489998
17192189,17191262,6780449,0,990.7537,47.489998
17322034,17321107,6780449,0,990.7537,47.489998
17408633,17407705,6780449,0,990.7376,47.489998
17495229,17494305,6780449,0,990.75037,47.489998
17625167,17624224,6780449,0,990.70886,47.489998
17711730,17710807,6780449,0,990.75226,47.5
17798329,17797406,6780449,0,990.76154,47.5
17928230,17927306,6780449,0,990.754,47.5
18014836,18013909,6780449,0,990.74286,47.51
18101761,18100836,6780449,0,990.74286,47.51
18231330,18230406,6780449,0,990.7732,47.51
18318213,18317012,6780449,0,990.7619,47.52
18404557,18403605,6780449,0,990.7261,47.51
18491145,18490220,6780449,0,990.713,47.51
18621039,18620116,6780449,0,990.72833,47.52
18707633,18706707,6780449,0,990.72046,47.52
18794231,18793308,6780449,0,990.75226,47.53
18924218,18923290,6780449,0,990.7165,47.52
19010731,19009805,6780449,0,990.7471,47.53
19097338,19096415,6780449,0,990.7537,47.539997
19227229,19226306,6780449,0,990.74225,47.53
19313830,19312906,6780449,0,990.7683,47.539997
19400439,19399513,6780449,0,990.73956,47.539997
19530344,19529414,6780449,0,990.7605,47.539997
19616932,19616008,6780449,0,990.76013,47.539997
19703538,19702610,6780449,0,990.75793,47.539997
19790341,19789418,6780449,0,990.7546,47.55
