timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
250829691,2490386,2490386,3670026,0,0,0.07540786,0.07540798,0.0,0.0,2490386,2490386,3670026,0,0,0.0016477458,0.0016477449,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
251027416,2490386,2490386,3670026,0,0,0.078190126,0.07819009,0.0,0.0,2490386,2490386,3670026,0,0,0.0036189207,0.0036189226,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
251233131,2490386,2490386,3670026,0,0,0.09051854,0.09051855,0.0,0.0,2490386,2490386,3670026,0,0,0.0027631666,0.0027631663,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
251430760,2490386,2490386,3670026,0,0,0.058455493,0.058455423,0.0,0.0,2490386,2490386,3670026,0,0,0.0054047024,0.005404703,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
251632570,2490386,2490386,3670026,0,0,0.05209714,0.052097145,0.0,0.0,2490386,2490386,3670026,0,0,0.0018245509,0.0018245503,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
251830191,2490386,2490386,3670026,0,0,0.052815747,0.052815598,0.0,0.0,2490386,2490386,3670026,0,0,0.0017273354,0.0017273355,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
252027916,2490386,2490386,3670026,0,0,0.08563558,0.08563562,0.0,0.0,2490386,2490386,3670026,0,0,0.020821102,0.0208211,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
252229577,2490386,2490386,3670026,0,0,0.07269826,0.07269825,0.0,0.0,2490386,2490386,3670026,0,0,0.0033001306,0.0033001294,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
252427353,2490386,2490386,3670026,0,0,0.046067845,0.046067756,0.0,0.0,2490386,2490386,3670026,0,0,0.0027739475,0.0027739496,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
252633100,2490386,2490386,3670026,0,0,0.06904643,0.06904641,0.0,0.0,2490386,2490386,3670026,0,0,0.004493819,0.004493821,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
252830935,2490386,2490386,3670026,0,0,0.082711495,0.0827115,0.0,0.0,2490386,2490386,3670026,0,0,0.0018212617,0.0018212617,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
253032477,2490386,2490386,3670026,0,0,0.034813568,0.034813628,0.0,0.0,2490386,2490386,3670026,0,0,0.009688793,0.009688807,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
253230078,2490386,2490386,3670026,0,0,0.10050677,0.10050678,0.0,0.0,2490386,2490386,3670026,0,0,0.011253028,0.011253028,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
253427855,2490386,2490386,3670026,0,0,0.050184704,0.05018468,0.0,0.0,2490386,2490386,3670026,0,0,0.004081463,0.0040814667,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
253629535,2490386,2490386,3670026,0,0,0.038594306,0.038594425,0.0,0.0,2490386,2490386,3670026,0,0,0.005951658,0.005951658,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
253827290,2490386,2490386,3670026,0,0,0.06442881,0.06442878,0.0,0.0,2490386,2490386,3670026,0,0,0.003467422,0.0034674353,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
254033035,2490386,2490386,3670026,0,0,0.08832162,0.08832173,0.0,0.0,2490386,2490386,3670026,0,0,0.006330214,0.006330212,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
254230670,2490386,2490386,3670026,0,0,0.07752639,0.0775265,0.0,0.0,2490386,2490386,3670026,0,0,0.0036619978,0.0036619992,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
254432430,2490386,2490386,3670026,0,0,0.042063378,0.042063385,0.0,0.0,2490386,2490386,3670026,0,0,0.0035823209,0.0035823246,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
254630059,2490386,2490386,3670026,0,0,0.04299948,0.042999476,0.0,0.0,2490386,2490386,3670026,0,0,0.003948117,0.0039481204,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
254827813,2490386,2490386,3670026,0,0,0.053995244,0.05399524,0.0,0.0,2490386,2490386,3670026,0,0,0.0018546111,0.0018546104,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
255029399,2490386,2490386,3670026,0,0,0.045390982,0.045390975,0.0,0.0,2490386,2490386,3670026,0,0,0.003152149,0.0031521507,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
255227104,2490386,2490386,3670026,0,0,0.05478761,0.054787636,0.0,0.0,2490386,2490386,3670026,0,0,0.0026508197,0.002650819,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
255428906,2490386,2490386,3670026,0,0,0.051593956,0.051593963,0.0,0.0,2490386,2490386,3670026,0,0,0.0032691518,0.00326915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
255630492,2490386,2490386,3670026,0,0,0.057779223,0.05777924,0.0,0.0,2490386,2490386,3670026,0,0,0.0012954532,0.0012954524,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
255832269,2490386,2490386,3670026,0,0,0.045588832,0.045588825,0.0,0.0,2490386,2490386,3670026,0,0,0.0032559873,0.0032559873,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
256029900,2490386,2490386,3670026,0,0,0.10057468,0.10057475,0.0,0.0,2490386,2490386,3670026,0,0,0.005489242,0.0054892446,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
256231694,2490386,2490386,3670026,0,0,0.037296776,0.037296783,0.0,0.0,2490386,2490386,3670026,0,0,0.0019882685,0.001988269,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
256429305,2490386,2490386,3670026,0,0,0.09057167,0.0905717,0.0,0.0,2490386,2490386,3670026,0,0,0.0017720113,0.0017720112,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
256627116,2490386,2490386,3670026,0,0,0.0927542,0.092754245,0.0,0.0,2490386,2490386,3670026,0,0,0.0016384217,0.001638421,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
256832742,2490386,2490386,3670026,0,0,0.101219766,0.101219796,0.0,0.0,2490386,2490386,3670026,0,0,0.003128646,0.0031286487,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
257030474,2490386,2490386,3670026,0,0,0.04364142,0.04364146,0.0,0.0,2490386,2490386,3670026,0,0,0.002707099,0.0027070947,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
257232157,2490386,2490386,3670026,0,0,0.04566587,0.04566588,0.0,0.0,2490386,2490386,3670026,0,0,0.008517652,0.008517647,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
257429782,2490386,2490386,3670026,0,0,0.08936998,0.08936986,0.0,0.0,2490386,2490386,3670026,0,0,0.0024615615,0.0024615622,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
257631565,2490386,2490386,3670026,0,0,0.0377248,0.037724808,0.0,0.0,2490386,2490386,3670026,0,0,0.0034640173,0.003464018,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
257829174,2490386,2490386,3670026,0,0,0.1110339,0.111033924,0.0,0.0,2490386,2490386,3670026,0,0,0.0028252045,0.0028252068,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
258026995,2490386,2490386,3670026,0,0,0.038083836,0.038083855,0.0,0.0,2490386,2490386,3670026,0,0,0.0028474035,0.0028474042,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
258232635,2490386,2490386,3670026,0,0,0.017935453,0.017935466,0.0,0.0,2490386,2490386,3670026,0,0,0.0053746565,0.0053746537,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
258430281,2490386,2490386,3670026,0,0,0.05618485,0.056184903,0.0,0.0,2490386,2490386,3670026,0,0,0.0024771504,0.0024771495,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
258632084,2490386,2490386,3670026,0,0,0.065769084,0.06576907,0.0,0.0,2490386,2490386,3670026,0,0,0.0016745267,0.0016745273,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
258829661,2490386,2490386,3670026,0,0,0.0915977,0.09159774,0.0,0.0,2490386,2490386,3670026,0,0,0.008560662,0.008560662,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
259031451,2490386,2490386,3670026,0,0,0.051258463,0.051258445,0.0,0.0,2490386,2490386,3670026,0,0,0.005458756,0.0054587484,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
259229066,2490386,2490386,3670026,0,0,0.1100503,0.11005042,0.0,0.0,2490386,2490386,3670026,0,0,0.0152626475,0.015262649,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
259426845,2490386,2490386,3670026,0,0,0.08266097,0.08266091,0.0,0.0,2490386,2490386,3670026,0,0,0.0014823278,0.001482328,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
259632593,2490386,2490386,3670026,0,0,0.07822954,0.078229405,0.0,0.0,2490386,2490386,3670026,0,0,0.0019506827,0.0019506833,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
259830141,2490386,2490386,3670026,0,0,0.08027809,0.08027819,0.0,0.0,2490386,2490386,3670026,0,0,0.0017830901,0.0017830891,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
260031932,2490386,2490386,3670026,0,0,0.07473227,0.074732386,0.0,0.0,2490386,2490386,3670026,0,0,0.001808006,0.001808007,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
260229655,2490386,2490386,3670026,0,0,0.07717921,0.07717927,0.0,0.0,2490386,2490386,3670026,0,0,0.0036155058,0.0036155032,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
260431336,2490386,2490386,3670026,0,0,0.0691794,0.069179274,0.0,0.0,2490386,2490386,3670026,0,0,0.0020000741,0.0020000737,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
260628948,2490386,2490386,3670026,0,0,0.07251811,0.072517924,0.0,0.0,2490386,2490386,3670026,0,0,0.0030889728,0.0030889725,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
260830728,2490386,2490386,3670026,0,0,0.094231114,0.0942311,0.0,0.0,2490386,2490386,3670026,0,0,0.006805972,0.006805961,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
261032380,2490386,2490386,3670026,0,0,0.07850156,0.078501545,0.0,0.0,2490386,2490386,3670026,0,0,0.0062936815,0.0062936842,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
261230050,2490386,2490386,3670026,0,0,0.04892067,0.048920684,0.0,0.0,2490386,2490386,3670026,0,0,0.002742728,0.002742733,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
261431809,2490386,2490386,3670026,0,0,0.06606713,0.066067085,0.0,0.0,2490386,2490386,3670026,0,0,0.0022199552,0.0022199566,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
261629580,2490386,2490386,3670026,0,0,0.06176395,0.061763983,0.0,0.0,2490386,2490386,3670026,0,0,0.0016673558,0.0016673559,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
261831282,2490386,2490386,3670026,0,0,0.05083332,0.050833296,0.0,0.0,2490386,2490386,3670026,0,0,0.003711404,0.0037114008,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
262028918,2490386,2490386,3670026,0,0,0.04137031,0.041370302,0.0,0.0,2490386,2490386,3670026,0,0,0.0021972144,0.0021972146,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
262230530,2490386,2490386,3670026,0,0,0.048768017,0.0487681,0.0,0.0,2490386,2490386,3670026,0,0,0.007747075,0.007747078,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
262432347,2490386,2490386,3670026,0,0,0.07378614,0.07378604,0.0,0.0,2490386,2490386,3670026,0,0,0.0016848514,0.0016848514,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
262629940,2490386,2490386,3670026,0,0,0.072993465,0.07299344,0.0,0.0,2490386,2490386,3670026,0,0,0.004821052,0.0048210532,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
262831653,2490386,2490386,3670026,0,0,0.058504954,0.058504842,0.0,0.0,2490386,2490386,3670026,0,0,0.004192153,0.004192156,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
263029268,2490386,2490386,3670026,0,0,0.058421537,0.05842159,0.0,0.0,2490386,2490386,3670026,0,0,0.0018124583,0.0018124582,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
263231047,2490386,2490386,3670026,0,0,0.046035327,0.046035316,0.0,0.0,2490386,2490386,3670026,0,0,0.0025820872,0.0025820863,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
263428697,2490386,2490386,3670026,0,0,0.05843548,0.058435522,0.0,0.0,2490386,2490386,3670026,0,0,0.0055246586,0.005524659,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
263630348,2490386,2490386,3670026,0,0,0.0385452,0.038545214,0.0,0.0,2490386,2490386,3670026,0,0,0.0028456165,0.0028456177,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
263832129,2490386,2490386,3670026,0,0,0.068886094,0.06888603,0.0,0.0,2490386,2490386,3670026,0,0,0.0068045687,0.0068045715,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
264029733,2490386,2490386,3670026,0,0,0.053546973,0.053546928,0.0,0.0,2490386,2490386,3670026,0,0,0.002704031,0.0027040301,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
264231522,2490386,2490386,3670026,0,0,0.037016906,0.037016876,0.0,0.0,2490386,2490386,3670026,0,0,0.010405907,0.010405908,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
264429112,2490386,2490386,3670026,0,0,0.051597867,0.051597953,0.0,0.0,2490386,2490386,3670026,0,0,0.0024243395,0.0024243381,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
264630899,2490386,2490386,3670026,0,0,0.03868267,0.03868268,0.0,0.0,2490386,2490386,3670026,0,0,0.017151443,0.017151445,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
264828513,2490386,2490386,3670026,0,0,0.0630905,0.06309059,0.0,0.0,2490386,2490386,3670026,0,0,0.0059137465,0.0059137456,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
265030190,2490386,2490386,3670026,0,0,0.16480672,0.16480686,0.0,0.0,2490386,2490386,3670026,0,0,0.007365797,0.0073657953,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
265231956,2490386,2490386,3670026,0,0,0.060494665,0.06049475,0.0,0.0,2490386,2490386,3670026,0,0,0.004166032,0.0041660317,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
265429616,2490386,2490386,3670026,0,0,0.03613413,0.036134053,0.0,0.0,2490386,2490386,3670026,0,0,0.0017515634,0.0017515637,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
265631378,2490386,2490386,3670026,0,0,0.07217746,0.07217743,0.0,0.0,2490386,2490386,3670026,0,0,0.00439409,0.0043940907,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
265829065,2490386,2490386,3670026,0,0,0.049453065,0.049453113,0.0,0.0,2490386,2490386,3670026,0,0,0.0036450576,0.003645056,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
266030791,2490386,2490386,3670026,0,0,0.09872898,0.09872907,0.0,0.0,2490386,2490386,3670026,0,0,0.008203655,0.008203655,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
266228364,2490386,2490386,3670026,0,0,0.045292046,0.045292024,0.0,0.0,2490386,2490386,3670026,0,0,0.008066641,0.008066647,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
266430029,2490386,2490386,3670026,0,0,0.07125038,0.07125038,0.0,0.0,2490386,2490386,3670026,0,0,0.001505038,0.0015050386,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
266631799,2490386,2490386,3670026,0,0,0.043957762,0.04395775,0.0,0.0,2490386,2490386,3670026,0,0,0.005829948,0.005829958,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
266829439,2490386,2490386,3670026,0,0,0.08829244,0.088292465,0.0,0.0,2490386,2490386,3670026,0,0,0.0028333026,0.002833302,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
267031199,2490386,2490386,3670026,0,0,0.026759706,0.026759686,0.0,0.0,2490386,2490386,3670026,0,0,0.0018572209,0.001857218,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
267228867,2490386,2490386,3670026,0,0,0.060255386,0.06025545,0.0,0.0,2490386,2490386,3670026,0,0,0.0019978385,0.0019978362,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
267430492,2490386,2490386,3670026,0,0,0.104225196,0.104225025,0.0,0.0,2490386,2490386,3670026,0,0,0.002750819,0.0027508207,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
267628216,2490386,2490386,3670026,0,0,0.041096836,0.041096963,0.0,0.0,2490386,2490386,3670026,0,0,0.008408929,0.008408934,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
267829873,2490386,2490386,3670026,0,0,0.08422888,0.08422888,0.0,0.0,2490386,2490386,3670026,0,0,0.0064190417,0.0064190496,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
268031639,2490386,2490386,3670026,0,0,0.059572984,0.059573002,0.0,0.0,2490386,2490386,3670026,0,0,0.0026239043,0.002623905,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
268229293,2490386,2490386,3670026,0,0,0.07747769,0.07747766,0.0,0.0,2490386,2490386,3670026,0,0,0.0036551775,0.0036551775,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
268431116,2490386,2490386,3670026,0,0,0.054168396,0.054168373,0.0,0.0,2490386,2490386,3670026,0,0,0.0025595836,0.0025595843,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
268628766,2490386,2490386,3670026,0,0,0.06836362,0.068363585,0.0,0.0,2490386,2490386,3670026,0,0,0.004366369,0.0043663695,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
268830339,2490386,2490386,3670026,0,0,0.06243095,0.06243093,0.0,0.0,2490386,2490386,3670026,0,0,0.0034887756,0.003488775,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
269028128,2490386,2490386,3670026,0,0,0.051558238,0.051558252,0.0,0.0,2490386,2490386,3670026,0,0,0.003351749,0.003351748,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
269229858,2490386,2490386,3670026,0,0,0.04833101,0.048331045,0.0,0.0,2490386,2490386,3670026,0,0,0.0047164317,0.004716431,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
269431557,2490386,2490386,3670026,0,0,0.07466213,0.07466212,0.0,0.0,2490386,2490386,3670026,0,0,0.0060074846,0.0060074884,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
269633236,2490386,2490386,3670026,0,0,0.06429709,0.06429709,0.0,0.0,2490386,2490386,3670026,0,0,0.0019542393,0.0019542398,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
269830778,2490386,2490386,3670026,0,0,0.05450285,0.054502826,0.0,0.0,2490386,2490386,3670026,0,0,0.0016749313,0.0016749293,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
270028496,2490386,2490386,3670026,0,0,0.050539512,0.050539494,0.0,0.0,2490386,2490386,3670026,0,0,0.0022469333,0.0022469333,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
