timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
114734926,114733601,0,nan,nan,1.4163097,5.233802,-0.0034531383,-0.012571249,-0.01879086,0.0,-0.00030174787,-0.00073666614,-0.015785478,-0.0070304987,0.015083633,-0.045821503,0.0,0.004068987,-0.0010320777,0.0019928422,1.1016519,-0.01387076,nan,0.1,0.5798451,0.0665081,0.018939521,0.058175754,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
114833823,114832474,0,nan,nan,1.4166358,5.2336016,-0.0034172894,-0.012571249,-0.01879086,0.0,-0.0004921719,-0.0006281877,-0.015986154,-0.006649123,0.015083633,-0.045821503,0.0,0.0030529716,-0.0019553355,-0.0055297473,1.1004598,-0.01387076,nan,0.1,0.5798189,0.07091802,0.019265637,0.06045219,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
114936355,114935310,0,nan,nan,1.4170667,5.233353,-0.003928799,-0.012571249,-0.01879086,0.0,-0.00034019933,-0.0008345167,-0.016290313,-0.006888001,0.015083633,-0.045821503,0.0,0.0131651275,-0.010117974,-0.01187049,1.0991896,-0.01387076,nan,0.1,0.5797936,0.075629614,0.019826151,0.06272542,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115023346,115022309,0,nan,nan,1.4172977,5.2331395,-0.004612768,-0.012571249,-0.01879086,0.0,-0.0003564268,-0.0010554895,-0.016653147,-0.007481839,0.015083633,-0.045821503,0.0,0.0055687837,-0.009529787,-0.015022409,1.0983726,-0.01387076,nan,0.1,0.57976925,0.08012094,0.019017963,0.0647688,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115134313,115133047,0,nan,nan,1.4174169,5.2329235,-0.004711181,-0.012571249,-0.01879086,0.0,-0.00047008166,-0.0011518816,-0.016678112,-0.006859687,0.015083633,-0.045821503,0.0,0.0076547978,-0.00771398,-0.01258849,1.0973561,-0.01387076,nan,0.1,0.5797411,0.06608404,0.020294636,0.05794797,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115225164,115224009,0,nan,nan,1.4174434,5.2327685,-0.004517369,-0.012571249,-0.01879086,0.0,-0.00037343067,-0.0011101089,-0.016550217,-0.0060364744,0.015083633,-0.045821503,0.0,0.0101186205,-0.012812667,-0.009684826,1.096455,-0.01387076,nan,0.1,0.5797179,0.07001162,0.019834705,0.059997182,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115336603,115334747,0,nan,nan,1.4171644,5.2326484,-0.0048572854,-0.012571249,-0.01879086,0.0,-0.00044445106,-0.001026494,-0.016518846,-0.0058418266,0.015083633,-0.045821503,0.0,0.013815027,-0.0076742005,0.0028815903,1.0957652,-0.01387076,nan,0.1,0.579691,0.07514511,0.018460475,0.062498145,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115434834,115433619,0,nan,nan,1.4168304,5.2325597,-0.005591105,-0.012571249,-0.01879086,0.0,-0.00025335356,-0.0009670525,-0.017170444,-0.0067715123,0.015083633,-0.045821503,0.0,0.0036980284,-0.0069149863,-0.01580797,1.0948735,-0.01387076,nan,0.1,0.579668,0.08012092,0.018892966,0.06476878,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115533768,115532492,0,nan,nan,1.4168087,5.2324224,-0.0056189797,-0.012571249,-0.01879086,0.0,-0.00017728948,-0.00112918,-0.017224781,-0.0062748496,0.015083633,-0.045821503,0.0,0.0016813715,-0.008014177,-0.022830918,1.0935794,-0.01387076,nan,0.1,0.57964253,0.065663084,0.018994158,0.057720024,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115636366,115635319,0,nan,nan,1.417239,5.232191,-0.0052991374,-0.012571249,-0.01879086,0.0,-1.6822174e-05,-0.0010330625,-0.017210556,-0.0054053213,0.015083633,-0.045821503,0.0,0.011594791,-0.012744008,-0.01760215,1.0918835,-0.01387076,nan,0.1,0.5796206,0.07001161,0.019158337,0.059997134,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115724011,115722333,0,nan,nan,1.4178824,5.2319217,-0.005436832,-0.012571249,-0.01879086,0.0,-0.00012989085,-0.0009140755,-0.017232044,-0.0052634478,0.015083633,-0.045821503,0.0,0.010458679,0.003178094,-0.0076545617,1.09064,-0.01387076,nan,0.1,0.5795993,0.07418495,0.018607238,0.062043704,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115834303,115833077,0,nan,nan,1.4186504,5.231578,-0.006205207,-0.012571249,-0.01879086,0.0,-0.00016964026,-0.0010024332,-0.017541055,-0.0058859144,0.015083633,-0.045821503,0.0,0.008227088,-0.0061158584,-0.0030135245,1.0892694,-0.01387076,nan,0.1,0.5795757,0.079610325,0.019388307,0.064541884,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
115925931,115924028,0,nan,nan,1.4192395,5.231322,-0.006483434,-0.012571249,-0.01879086,0.0,-0.00021254891,-0.00092230504,-0.017641734,-0.0057813157,0.015083633,-0.045821503,0.0,0.00963188,-0.0085765375,-0.011406455,1.0881351,-0.01387076,nan,0.1,0.57955295,0.06483057,0.018606625,0.057264194,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116035959,116034767,0,nan,nan,1.4202102,5.2309976,-0.005817783,-0.012571249,-0.01879086,0.0,-0.00016316616,-0.0007181473,-0.016979078,-0.0040012044,0.015083633,-0.045821503,0.0,0.0059932964,-0.011810554,-0.00817246,1.0863935,-0.01387076,nan,0.1,0.579531,0.06956295,0.019644724,0.059769668,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116134875,116133637,0,nan,nan,1.4210076,5.2307086,-0.0058571794,-0.012571249,-0.01879086,0.0,-0.0006233526,-0.0006036053,-0.016863292,-0.0037014943,0.015083633,-0.045821503,0.0,0.0013900282,-0.00826299,-0.019770624,1.0852411,-0.01387076,nan,0.1,0.5795112,0.07418495,0.02023874,0.06204383,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116233824,116232511,0,nan,nan,1.4219316,5.2303805,-0.006399362,-0.012571249,-0.01879086,0.0,-0.00044657988,-0.0007540869,-0.017023766,-0.0041899555,0.015083633,-0.045821503,0.0,0.005618183,-0.0072496356,-0.0025367613,1.0836551,-0.01387076,nan,0.1,0.57949036,0.07910261,0.02045409,0.06431502,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116337195,116335338,0,nan,nan,1.42292,5.230024,-0.0066930926,-0.012571249,-0.01879086,0.0,-0.0005230447,-0.0008630963,-0.01705255,-0.00411272,0.015083633,-0.045821503,0.0,0.007963748,0.00079603103,0.0051082876,1.082137,-0.01387076,nan,0.1,0.579466,0.06483057,0.018148502,0.0572642,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116423467,116422345,0,nan,nan,1.4239725,5.229683,-0.0058994857,-0.012571249,-0.01879086,0.0,-0.00056429347,-0.0008566317,-0.016457124,-0.0025410173,0.015083633,-0.045821503,0.0,0.0036392047,-0.012340592,-0.016937928,1.0807271,-0.01387076,nan,0.1,0.57944894,0.06867478,0.020343387,0.059314527,0.25000003,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116534290,116533083,0,nan,nan,1.4251182,5.2292647,-0.005753395,-0.012571249,-0.01879086,0.0,-0.00073767186,-0.0008780267,-0.016061151,-0.0018926042,0.015083633,-0.045821503,0.0,0.0014648413,-0.009366702,-0.013969343,1.0793074,-0.01387076,nan,0.1,0.5794269,0.0737093,0.018967502,0.061816517,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116625889,116624054,0,nan,nan,1.4259176,5.22895,-0.006107361,-0.012571249,-0.01879086,0.0,-0.00082202035,-0.0008208494,-0.015920661,-0.0020560145,0.015083633,-0.045821503,0.0,0.0032733465,-9.105826e-05,0.0011929359,1.0781449,-0.01387076,nan,0.1,0.5794079,0.07809581,0.018386565,0.06386092,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116735971,116734783,0,nan,nan,1.4270585,5.2285223,-0.006464662,-0.012571249,-0.01879086,0.0,-0.0006608439,-0.0009922099,-0.015315679,-0.001695898,0.015083633,-0.045821503,0.0,0.0031968288,0.0027765185,0.0054417267,1.0763307,-0.01387076,nan,0.1,0.57938635,0.06441903,0.019568218,0.057036337,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116834950,116833656,0,nan,nan,1.4282157,5.228137,-0.0053813295,-0.012571249,-0.01879086,0.0,-0.0008464504,-0.0010749835,-0.01409512,0.0005800861,0.015083633,-0.045821503,0.0,-0.000464416,-0.00798264,-0.0019576275,1.0748227,-0.01387076,nan,0.1,0.579368,0.06867478,0.019810911,0.059314527,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
116933713,116932528,0,nan,nan,1.4293504,5.227736,-0.0049435967,-0.012571249,-0.01879086,0.0,-0.00067098485,-0.001069481,-0.0132891415,0.0015655914,0.015083633,-0.045821503,0.0,0.0024878297,-0.0045182505,-0.0013212529,1.0733582,-0.01387076,nan,0.1,0.5793493,0.07323663,0.019887732,0.061589316,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117037273,117035356,0,nan,nan,1.430031,5.22744,-0.005066814,-0.012571249,-0.01879086,0.0,-0.00044437803,-0.0008625127,-0.012877912,0.0015880548,0.015083633,-0.045821503,0.0,-0.00019438389,-0.007429772,-0.013136687,1.0726618,-0.01387076,nan,0.1,0.5793304,0.07809582,0.018131584,0.06386099,0.25000003,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117123380,117122364,0,nan,nan,1.4304224,5.2272415,-0.0054366803,-0.012571249,-0.01879086,0.0,-0.00035509793,-0.00079452986,-0.012751953,0.0010531787,0.015083633,-0.045821503,0.0,0.0051547484,-0.007942834,0.0008828379,1.0716538,-0.01387076,nan,0.1,0.5793149,0.082716584,0.019857826,0.06590331,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117235001,117233101,0,nan,nan,1.4309629,5.2270374,-0.0040055057,-0.012571249,-0.01879086,0.0,-0.0002395636,-0.0008515728,-0.011240313,0.0036860036,0.015083633,-0.045821503,0.0,0.013462688,-0.012901784,0.0008950829,1.0703546,-0.01387076,nan,0.1,0.57929224,0.0682353,0.01852702,0.05908688,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117325850,117324064,0,nan,nan,1.4313978,5.2268524,-0.003404182,-0.012571249,-0.01879086,0.0,-0.00017296072,-0.00072636124,-0.010434814,0.0046213814,0.015083633,-0.045821503,0.0,0.01851526,-0.003302326,-0.0038333514,1.0692194,-0.01387076,nan,0.1,0.57927644,0.07230022,0.018140271,0.061134595,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117435978,117434802,0,nan,nan,1.4319072,5.226637,-0.0032039043,-0.012571249,-0.01879086,0.0,-6.965798e-05,-0.0007028797,-0.009931362,0.004660994,0.015083633,-0.045821503,0.0,0.011585437,-0.0037291814,-0.0025659534,1.0679414,-0.01387076,nan,0.1,0.57925904,0.0775968,0.01919702,0.06363406,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117534894,117533674,0,nan,nan,1.4320357,5.2265043,-0.0034004473,-0.012571249,-0.01879086,0.0,-4.0123632e-05,-0.00077171327,-0.009601624,0.004206958,0.015083633,-0.045821503,0.0,0.00982104,-0.013157759,-0.008771834,1.0672139,-0.01387076,nan,0.1,0.57924324,0.08271664,0.019385904,0.06590336,0.25000003,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117625729,117624649,0,nan,nan,1.4319258,5.2264643,-0.0021511512,-0.012571249,-0.01879086,0.0,-0.00021530918,-0.0006393964,-0.008272707,0.006280144,0.015083633,-0.045821503,0.0,0.0022551091,-0.010094976,-0.009537243,1.06666,-0.01387076,nan,0.1,0.57922494,0.06736555,0.018958863,0.058631517,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117736462,117735374,0,nan,nan,1.4313792,5.226513,-0.0012344876,-0.012571249,-0.01879086,0.0,-0.00010932902,-0.00059243955,-0.0068971827,0.0076957587,0.015083633,-0.045821503,0.0,0.0039857104,-0.008758979,-0.005615462,1.0661298,-0.01387076,nan,0.1,0.57920843,0.07230027,0.01874765,0.061134666,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117824102,117822382,0,nan,nan,1.4308445,5.2265797,-0.0008419808,-0.012571249,-0.01879086,0.0,9.881711e-06,-0.00052354886,-0.0062382086,0.007921712,0.015083633,-0.045821503,0.0,0.0077027157,-0.0074927704,0.010024163,1.0654913,-0.01387076,nan,0.1,0.57919365,0.07660743,0.018322375,0.06317987,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
117934362,117933120,0,nan,nan,1.4300821,5.226661,-0.0007272302,-0.012571249,-0.01879086,0.0,-4.2710613e-05,-0.0006062009,-0.005550832,0.007732927,0.015083633,-0.045821503,0.0,0.00968601,0.00066465547,-0.0053441892,1.0647827,-0.01387076,nan,0.1,0.57917774,0.082191885,0.019436006,0.06567658,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118025169,118024083,0,nan,nan,1.4296395,5.2267003,0.00039105257,-0.012571249,-0.01879086,0.0,-0.00013468359,-0.00067784986,-0.004185235,0.00942144,0.015083633,-0.045821503,0.0,0.0018992642,0.0021693334,0.01169136,1.0638335,-0.01387076,nan,0.1,0.5791617,0.066935316,0.018917842,0.05840378,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118135912,118134820,0,nan,nan,1.4292784,5.2267094,0.0014691609,-0.012571249,-0.01879086,0.0,-6.4157604e-05,-0.0005580994,-0.002896051,0.01059318,0.015083633,-0.045821503,0.0,-0.0009121041,-0.00509969,-0.004870404,1.0626857,-0.01387076,nan,0.1,0.57914674,0.07183655,0.01987165,0.060907375,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118234920,118233693,0,nan,nan,1.4291075,5.2266674,0.0020692088,-0.012571249,-0.01879086,0.0,-0.00014316847,-0.0006624587,-0.0023491618,0.01058758,0.015083633,-0.045821503,0.0,0.008169517,-0.004133204,0.005803424,1.0615717,-0.01387076,nan,0.1,0.5791336,0.07660746,0.020351114,0.063180014,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118334562,118332567,0,nan,nan,1.4292188,5.2265396,0.0023872084,-0.012571249,-0.01879086,0.0,-0.00012005819,-0.0007440676,-0.0018732353,0.010258481,0.015083633,-0.045821503,0.0,0.005127216,-0.007429078,0.009149152,1.0602083,-0.01387076,nan,0.1,0.5791194,0.08166992,0.01814026,0.06544975,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118437268,118435393,0,nan,nan,1.4295107,5.226395,0.0033975253,-0.012571249,-0.01879086,0.0,0.00014950364,-0.0005194811,-0.00081731484,0.011233409,0.015083633,-0.045821503,0.0,0.0074560167,0.0014699078,0.0062480094,1.058903,-0.01387076,nan,0.1,0.5791032,0.06693532,0.018524375,0.058403857,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118523497,118522401,0,nan,nan,1.429514,5.226341,0.004228317,-0.012571249,-0.01879086,0.0,0.000171877,-0.0005913761,-1.24211e-05,0.011786719,0.015083633,-0.045821503,0.0,0.010417781,-0.00817768,-0.0054864194,1.0584801,-0.01387076,nan,0.1,0.5790918,0.07091811,0.020404909,0.06045263,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118634341,118633139,0,nan,nan,1.4295905,5.2262383,0.0049622813,-0.012571249,-0.01879086,0.0,0.00031803292,-0.000532168,0.0009835759,0.012133358,0.015083633,-0.045821503,0.0,0.0021031746,0.0009493566,0.0032968116,1.05716,-0.01387076,nan,0.1,0.57907814,0.076117136,0.018916082,0.06295295,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118725865,118724102,0,nan,nan,1.4296486,5.2261605,0.0054019727,-0.012571249,-0.01879086,0.0,0.00020224028,-0.00052571826,0.001525844,0.011978602,0.015083633,-0.045821503,0.0,0.0062010163,0.0009659867,0.014457604,1.0562819,-0.01387076,nan,0.1,0.5790667,0.08063452,0.018666001,0.06499613,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118835865,118834839,0,nan,nan,1.4294548,5.226131,0.0062525007,-0.012571249,-0.01879086,0.0,0.00013480862,-0.000433141,0.0021767854,0.012143058,0.015083633,-0.045821503,0.0,0.00651839,-0.0013262676,0.008032946,1.0555534,-0.01387076,nan,0.1,0.5790516,0.06650818,0.019710537,0.058176182,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
118934915,118933717,0,nan,nan,1.429206,5.226134,0.007039217,-0.012571249,-0.01879086,0.0,0.000113402275,-0.00031497655,0.0027892431,0.012306829,0.015083633,-0.045821503,0.0,0.005176621,-0.009590541,-0.00037250455,1.0546609,-0.01387076,nan,0.1,0.5790403,0.07091813,0.019809641,0.060452644,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119033920,119032585,0,nan,nan,1.4291776,5.226092,0.0076597766,-0.012571249,-0.01879086,0.0,0.0001625065,-0.00032413637,0.003430409,0.012319882,0.015083633,-0.045821503,0.0,0.0066204816,-0.0023101524,0.008360734,1.0533586,-0.01387076,nan,0.1,0.57902884,0.07562974,0.020272154,0.0627259,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119137323,119135412,0,nan,nan,1.4291688,5.2260346,0.008197991,-0.012571249,-0.01879086,0.0,0.00011253803,-0.00028002547,0.003924617,0.012094515,0.015083633,-0.045821503,0.0,0.011511671,0.0004778279,-0.011407323,1.0524054,-0.01387076,nan,0.1,0.5790173,0.08063455,0.01828365,0.06499614,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119223447,119222420,0,nan,nan,1.4292088,5.225967,0.008721479,-0.012571249,-0.01879086,0.0,0.00021303457,-0.00044495508,0.004396105,0.012020594,0.015083633,-0.045821503,0.0,0.006755285,-0.006638588,0.0068272897,1.0514287,-0.01387076,nan,0.1,0.5790048,0.06566319,0.019903444,0.057720516,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119334368,119333158,0,nan,nan,1.4293048,5.225872,0.0094098095,-0.012571249,-0.01879086,0.0,0.00046590404,-0.00040672446,0.004962781,0.0119611835,0.015083633,-0.045821503,0.0,0.01177616,-0.0022835312,0.009370471,1.0502045,-0.01387076,nan,0.1,0.57899314,0.070463434,0.018894536,0.060225125,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119425974,119424121,0,nan,nan,1.4294245,5.225777,0.009914537,-0.012571249,-0.01879086,0.0,0.00040648686,-0.00056177494,0.005163834,0.011604211,0.015083633,-0.045821503,0.0,0.0020520955,-0.0052108476,0.0008884894,1.0492836,-0.01387076,nan,0.1,0.57898307,0.07466372,0.018141009,0.0622714,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119536058,119534859,0,nan,nan,1.4295852,5.2256546,0.01047101,-0.012571249,-0.01879086,0.0,0.00023525683,-0.0005703031,0.005672056,0.011415738,0.015083633,-0.045821503,0.0,0.006684429,-0.006455159,0.011094073,1.0480807,-0.01387076,nan,0.1,0.5789721,0.08012112,0.019248523,0.064769305,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119634966,119633731,0,nan,nan,1.4298744,5.225507,0.010891799,-0.012571249,-0.01879086,0.0,0.00030640358,-0.00055388256,0.005820245,0.010897082,0.015083633,-0.045821503,0.0,-4.878905e-05,-0.011574791,-0.0007250181,1.0467322,-0.01387076,nan,0.1,0.57896006,0.0656632,0.019559115,0.05772052,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119733803,119732604,0,nan,nan,1.4302714,5.225348,0.011271015,-0.012571249,-0.01879086,0.0,0.00019408055,-0.00019328913,0.006210999,0.010628304,0.015083633,-0.045821503,0.0,-0.0025253638,-0.0008415837,-0.004558629,1.0454355,-0.01387076,nan,0.1,0.57895035,0.07001176,0.019692503,0.05999767,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119836488,119835432,0,nan,nan,1.4306226,5.2252097,0.011708429,-0.012571249,-0.01879086,0.0,0.000113400725,-0.0002710271,0.006535255,0.010361972,0.015083633,-0.045821503,0.0,0.00997461,-0.0070808195,0.0032960346,1.0442908,-0.01387076,nan,0.1,0.5789407,0.07466374,0.019809578,0.06227151,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
119923466,119922440,0,nan,nan,1.4308418,5.225105,0.012086764,-0.012571249,-0.01879086,0.0,9.3400005e-05,-0.00025255972,0.006710106,0.01006072,0.015083633,-0.045821503,0.0,0.0053754696,0.006542796,0.0022712266,1.0435026,-0.01387076,nan,0.1,0.57893175,0.07910284,0.01944685,0.064315446,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
120035230,120033177,0,nan,nan,1.4308821,5.225033,0.012455588,-0.012571249,-0.01879086,0.0,-3.20828e-05,-0.00014510303,0.0068794796,0.009551616,0.015083633,-0.045821503,0.0,-0.0028475178,-0.0030154462,-0.008885307,1.0425913,-0.01387076,nan,0.1,0.57891935,0.06524538,0.018292567,0.05749256,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
