timestamp,timestamp_sample_raw,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame,reset_counter
8226675,39461268,8226676,0.048357323,-0.029099282,-0.09961071,0.99994624,0.007428044,0.007236853,-0.0001221623,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032168261,0.00015163058,0.0005591393,-0.0011355149,-0.00044081706,-0.0019232348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
8426188,39653660,8426189,0.04819365,-0.029125871,-0.0996838,0.9999462,0.0074009416,0.007271292,-0.000111628986,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025286719,0.00081134634,-0.0006425415,0.00017522626,0.006349728,-0.0001826069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
8626187,39856241,8626187,0.048281286,-0.029158311,-0.099639,0.999946,0.007401347,0.0072924593,-7.759769e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.167931e-05,-0.0007045309,0.0005615052,-0.000596691,-0.002567867,-0.0033894582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
8825977,40058776,8825978,0.048140302,-0.02917976,-0.099692136,0.9999456,0.007401783,0.0073645976,-0.000109668305,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015361704,-0.0017643214,0.00025267882,0.0005938241,-0.0012378278,-0.0004570563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
9026208,40251201,9026209,0.047920834,-0.02897342,-0.09954423,0.9999402,0.007750722,0.0077125174,-0.0001879372,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019084238,0.0015966331,0.0016174598,0.005370778,0.0030287933,0.00061627466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
9226893,40453733,9226893,0.048425786,-0.02920966,-0.099298276,0.999939,0.007748686,0.007868937,-0.00010680378,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00016015825,-0.00406819,0.003873163,0.0008601178,-0.0043009506,-0.00019780778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
9426192,40656277,9426193,0.048252273,-0.029109495,-0.09935767,0.9999387,0.007713732,0.00794218,-0.00011497622,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00094749004,0.0005775535,0.0006507822,-0.00049308717,-0.0021826287,0.010584079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
9626727,40858881,9626728,0.04820003,-0.029115591,-0.09943087,0.99993837,0.007646663,0.008048473,-0.000116866526,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015111329,-0.0016567737,-5.1495597e-05,0.00029326373,-0.00018300864,0.009653349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
9826088,41061372,9826089,0.048121367,-0.029204857,-0.09941455,0.99993855,0.007598201,0.00807097,-0.00010723033,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009839035,-0.0012503786,0.00034341778,0.00043183225,-0.00017438382,-6.7343535e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
10026464,41253801,10026464,0.04811041,-0.029140737,-0.09931893,0.9999392,0.007515162,0.00806849,-0.00015035435,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00014877706,-0.00048725237,0.00048351876,0.00042173688,0.000490508,0.0025946281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
