timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
230705322,230703907,0.00012135678,0.0008434771,0.009047126,0.001286196,0.011292628,0.022516541,8389787,0,0.92969465,0.030401232,0.38679257,0.12248441,nan,0.0034827276,0.0,0.00064056495,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
230895003,230893733,0.00019760126,0.0010064903,0.010119357,0.00038939726,0.011092049,0.015946196,8389787,0,0.93669903,0.03032718,0.3605514,0.12248441,nan,0.0093811015,0.0,0.0026647476,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
231104759,231103334,0.00013281107,0.001002206,0.010327938,0.00086733734,0.015560035,0.020914942,8389787,0,0.9453089,0.029632004,0.23257299,0.12248441,nan,0.024503754,0.0,0.00043060866,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
231306334,231305025,0.00014540183,0.0010878692,0.01118034,0.0004771887,0.016600078,0.02345831,8389787,0,0.95448995,0.030172223,0.10036822,0.12248441,nan,0.022850595,0.0,0.000579156,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
231504080,231502761,0.00016582588,0.0011829603,0.011698899,0.0009236395,0.01788419,0.024961567,8389787,0,0.9647598,0.03059155,0.26316607,0.12248441,nan,0.04313272,0.0,0.007624868,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
231705771,231704451,0.00014255961,0.0011123463,0.0117965685,0.00081434246,0.01797103,0.024576832,8389787,0,0.9762612,0.030888343,0.26393402,0.12248441,nan,0.039997563,0.0,0.0035253093,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
231903528,231902186,0.000110526504,0.0010861956,0.010412088,0.00037531633,0.017661117,0.025013093,8389787,0,0.98914057,0.03109998,0.056680113,0.12248441,nan,0.03911234,0.0,0.0010570289,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
232105291,232103876,8.126283e-05,0.0010739802,0.009586288,0.0011812253,0.017075557,0.022846391,8389787,0,1.0035385,0.0312431,0.32891503,0.12248441,nan,0.04236364,0.0,0.0005284128,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
232295043,232293702,6.0808365e-05,0.0010458571,0.009781315,7.26678e-05,0.016392788,0.021970395,8389787,0,1.0187672,0.0310072,0.014122717,0.12248441,nan,0.042738296,0.0,0.0019422661,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
232504735,232503301,5.10313e-05,0.0010325845,0.009537575,0.00058641407,0.01436496,0.019178944,8389787,0,1.0375227,0.0313822,0.252712,0.12248441,nan,0.040057182,0.0,0.0011138738,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
232706375,232704991,4.922059e-05,0.001004305,0.009167528,0.00014439177,0.013435615,0.017959166,8389787,0,1.0574347,0.031421285,0.051144283,0.12248441,nan,0.044683244,0.0,0.004130857,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
232904347,232902727,0.00012246332,0.0011584205,0.010800081,0.0016040748,0.012103678,0.01528985,8389787,0,1.0794898,0.030495184,0.43496042,0.12248441,nan,0.033726465,0.0,0.00072025193,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
233105735,233104417,0.0002308535,0.0009698414,0.010193434,0.000120207726,0.010500028,0.012599801,8389787,0,1.1038232,0.030865176,0.022967609,0.12248441,nan,0.029248351,0.0,0.00025003284,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
233303580,233302152,0.00033163087,0.001086526,0.010460383,0.00063018245,0.009309934,0.011188239,8389787,0,1.1305798,0.031118192,0.16810828,0.12248441,nan,0.032091953,0.0,0.00043295787,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
233505146,233503841,0.00030036678,0.001068966,0.0112091405,0.000486098,0.028941806,0.06812195,8389787,0,1.0358732,0.031271853,0.11093888,0.06598982,nan,0.03627763,0.0,0.0016410206,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
233694961,233693667,0.00031418778,0.0010136012,0.010900212,0.00020902682,0.012481072,0.026720881,8389787,0,1.0479468,0.031051524,0.10918004,0.06598982,nan,0.04079105,0.0,0.005270654,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
233904569,233903265,0.00035545402,0.0010486218,0.01121195,0.0011569229,0.0061442936,0.0094236955,8389787,0,1.0624822,0.031429708,0.34092757,0.06598982,nan,0.035200242,0.0,6.7522466e-05,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
234106290,234104954,0.00027669023,0.00094963727,0.010208028,0.0017502786,0.008303375,0.010240183,8389787,0,1.0776521,0.030325813,0.59694165,0.06598982,nan,0.031559084,0.0,0.005262827,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
234304253,234302689,0.0001980672,0.0009732739,0.010268329,0.0015379945,0.0067697577,0.022177057,8389787,0,1.0740825,0.030744208,0.433739,0.04678126,nan,0.04272816,0.0,0.004509445,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
234505677,234504378,0.00016354317,0.0010261779,0.011239845,0.00081309996,0.0067313802,0.011246941,8389787,0,1.0890087,0.031051155,0.26280674,0.04678126,nan,0.029710617,0.0,0.0048114317,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
234703504,234702113,0.00011534585,0.00087872834,0.010536214,0.0013503031,0.009905068,0.011011616,8389787,0,1.1052939,0.030043317,0.42826787,0.04678126,nan,0.038624503,0.0,0.0035753292,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
234905258,234903804,8.5688036e-05,0.0010146847,0.01124575,0.0008204898,0.009887129,0.010641446,8389787,0,1.1230818,0.030569075,0.28780904,0.04678126,nan,0.029066125,0.0,0.0017882487,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
235094896,235093627,7.750987e-05,0.0009042102,0.009740881,0.0004535676,0.009470881,0.012662604,8389787,0,1.1415005,0.030630643,0.17215903,0.04678126,nan,0.05076213,0.0,0.01058282,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
235304528,235303227,6.248672e-05,0.0007435744,0.0080423765,0.00010169638,0.0076753544,0.01575623,8389787,0,1.1637152,0.029576851,0.02954959,0.04678126,nan,0.021970503,0.0,0.011323302,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
235506217,235504914,5.133368e-05,0.0008878191,0.009080651,0.00039729447,0.0066955555,0.015032768,8389787,0,1.1868303,0.029507425,0.1179481,0.04678126,nan,0.025963616,0.0,0.0057663308,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
235703956,235702647,4.2599673e-05,0.00096378673,0.0098028,0.00028702692,0.005703577,0.013328575,8389787,0,1.2120068,0.030314548,0.099986106,0.04678126,nan,0.028342033,0.0,9.187396e-05,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
235905637,235904335,3.7067566e-05,0.0008726682,0.009330039,3.4111632e-05,0.003989746,0.013844121,8389787,0,1.2393792,0.030804563,0.028771969,0.04678126,nan,0.00864238,0.0,0.012911577,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
236095500,236094159,3.283605e-05,0.00083841727,0.008080563,8.096117e-05,0.0039622732,0.013228375,8389787,0,1.267518,0.030743346,0.029741311,0.04678126,nan,0.016889162,0.0,0.0015939507,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
236305056,236303756,6.383228e-05,0.00080837426,0.0074136294,0.0010083177,0.006042561,0.015023502,8389787,0,1.3011849,0.031223433,0.31528217,0.04678126,nan,0.0012888222,0.0,0.0046730977,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
236494879,236493578,8.258768e-05,0.00090250286,0.007877276,0.0001786186,0.008877938,0.017546412,8389787,0,1.3340851,0.03086571,0.14405362,0.04678126,nan,0.015688725,0.0,0.0019578915,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
236704486,236703175,7.442683e-05,0.0008640266,0.00759839,0.0011415059,0.06354144,0.16707738,8389787,0,1.2448721,0.03009266,0.406053,0.18003595,nan,0.03153965,0.0,0.0037335134,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
236906163,236904862,8.85871e-05,0.00088616164,0.0087398235,0.0005304855,0.028629592,0.066489026,8389787,0,1.269092,0.030368473,0.22920568,0.18003595,nan,0.04058233,0.0,0.00075211684,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
237104175,237102594,0.00010876283,0.0010522794,0.009986057,0.00056180323,0.016487623,0.023711482,8389787,0,1.295154,0.030523598,0.17712513,0.18003595,nan,0.024162237,0.0,0.010101211,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
237305593,237304281,8.9241104e-05,0.00095302763,0.009556393,0.00029768053,0.015843853,0.021012086,8389787,0,1.3231931,0.029563732,0.108968645,0.18003595,nan,0.025661865,0.0,0.009705463,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
237495481,237494103,0.00010671559,0.0010922701,0.0107205445,0.00020796635,0.04535969,0.12262748,8389787,0,1.2499124,0.029635392,0.14292176,0.119641505,nan,0.04345194,0.0,0.006068342,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
237705045,237703699,0.00017208555,0.001056573,0.010124251,0.00038492747,0.016711812,0.03888821,8389787,0,1.270444,0.03027115,0.11458843,0.119641505,nan,0.04401715,0.0,0.0044361562,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
237894935,237893521,0.00037132468,0.0010369566,0.00979969,8.146314e-05,0.014004486,0.016819568,8389787,0,1.2903309,0.02916752,0.039869104,0.119641505,nan,0.03271296,0.0,0.0040713497,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
238104447,238103117,0.0002904588,0.0011137796,0.010369619,0.00041262273,0.01299587,0.028577976,8389787,0,1.3138553,0.029891893,0.22166319,0.119641505,nan,0.023975426,0.0,0.003725958,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
238306138,238304804,0.00027860038,0.001011204,0.01019797,0.00042181453,0.011677427,0.035512716,8389787,0,1.337912,0.03017543,0.09401896,0.119641505,nan,0.026716502,0.0,0.0030751557,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
238503926,238502535,0.00026850757,0.0010585083,0.011155929,0.00010047562,0.010106589,0.037189383,8389787,0,1.3637081,0.02837583,0.07501174,0.119641505,nan,0.007298448,0.0,0.0014001583,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
238705643,238704221,0.00018284282,0.001065031,0.010665404,0.0001912376,0.010103482,0.036037326,8389787,0,1.3913845,0.029201394,0.020634731,0.119641505,nan,0.008613884,0.0,0.005445482,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
238907283,238905908,0.00012292551,0.0010418701,0.010563943,1.906693e-05,0.010865103,0.034258932,8389787,0,1.4210651,0.029824996,0.009514277,0.119641505,nan,0.017828131,0.0,0.0043236245,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
239105168,239103638,8.073529e-05,0.0009532928,0.010340647,0.00045485992,0.010889542,0.033521466,8389787,0,1.4528567,0.029287886,0.091976956,0.119641505,nan,0.020024471,0.0,0.00052850915,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
239294797,239293460,8.0488215e-05,0.00091945817,0.010090666,0.00034714525,0.011073436,0.03175205,8389787,0,1.4851302,0.029608311,0.3247638,0.119641505,nan,0.027375113,0.0,0.0032444978,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
239504363,239503054,6.413767e-05,0.0009364566,0.010086994,0.00075588486,0.010880973,0.029153967,8389787,0,1.5232675,0.030367894,0.22269693,0.119641505,nan,0.029953042,0.0,0.0047834916,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
239706054,239704741,5.8398615e-05,0.0009862159,0.010398463,0.0009297911,0.010799187,0.026792536,8389787,0,1.5620996,0.029558832,0.30937633,0.119641505,nan,0.017308865,0.0,0.008254729,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
239903926,239902472,0.000463302,0.0009880177,0.0098534115,0.00044465522,0.008230787,0.02312437,8389787,0,1.6035349,0.030097645,0.24095406,0.119641505,nan,0.016195701,0.0,0.0010968974,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
240105495,240104157,0.00039042436,0.00095003506,0.010033204,0.0007346213,0.007152592,0.019332714,8389787,0,1.6476747,0.030480355,0.28971595,0.119641505,nan,0.010382317,0.0,0.0028230126,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
240307170,240305840,0.00039871424,0.0009773263,0.0101233525,0.0005644355,0.0069206133,0.016208611,8389787,0,1.6945378,0.02963501,0.15419951,0.119641505,nan,0.00013910355,0.0,0.0044423146,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
240504891,240503569,0.00047155033,0.0010901273,0.010968999,0.00020816195,0.007215007,0.014886191,8389787,0,1.7442064,0.030153947,0.0706672,0.119641505,nan,0.013896388,0.0,0.008699361,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
240694785,240693390,0.0004407574,0.0010745536,0.011441323,0.00010922854,0.008082187,0.015382007,8389787,0,1.7940229,0.030176332,0.16103965,0.119641505,nan,0.016389433,0.0,0.0040340475,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
240904324,240902984,0.0003334187,0.0010232745,0.010155413,0.0004072188,0.049734168,0.176905,8389787,0,1.4666473,0.030644143,0.098505065,0.03302708,nan,0.022697203,0.0,0.0039627133,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
241106562,241104669,0.00029379025,0.0010157384,0.010516127,0.0009191669,0.059300326,0.1920279,8389787,0,1.3876089,0.029942624,0.19767886,0.14088413,nan,0.014048632,0.0,0.002100608,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
241303716,241302399,0.00027049525,0.0010419323,0.010233918,0.0005487151,0.024424126,0.0788355,8389787,0,1.3974681,0.030300437,0.008060642,0.14088413,nan,0.00815475,0.0,0.0044036303,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
241505566,241504085,0.00031375233,0.0010203796,0.009593819,0.0007303543,0.008814348,0.02385565,8389787,0,1.3935859,0.030532792,0.1952476,0.039847367,nan,0.0044983076,0.0,0.005258334,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
241707079,241705767,0.00020429096,0.00093592104,0.009704353,0.0010602301,0.026928592,0.067786925,8389787,0,1.3848665,0.03067103,0.320075,0.105271555,nan,0.007770901,0.0,0.0026873294,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
241904821,241903496,0.00015207035,0.0009580776,0.010100624,0.000524555,0.016455008,0.04521498,8389787,0,1.3911965,0.030747313,0.1847627,0.105271555,nan,0.0159684,0.0,0.008214944,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
242094641,242093316,0.000103193786,0.00088671054,0.009281085,0.00033210136,0.013239997,0.03896782,8389787,0,1.3972944,0.030454597,0.37570697,0.105271555,nan,0.017084707,0.0,0.0044074906,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
242304492,242302909,7.1423485e-05,0.00092350587,0.009209047,0.00078740995,0.012688812,0.035749663,8389787,0,1.4042115,0.029894684,0.3163737,0.105271555,nan,0.013262373,0.0,0.00039972414,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
242505901,242504592,5.5687673e-05,0.0009776944,0.009297421,0.00077729655,0.0113024535,0.03470597,8389787,0,1.4110734,0.030243095,0.2901611,0.105271555,nan,0.021748431,0.0,0.013748262,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
242703788,242702322,4.529121e-05,0.00097643136,0.009823603,0.0004806597,0.010153078,0.033256885,8389787,0,1.4183099,0.030432293,0.3141819,0.105271555,nan,0.011431779,0.0,0.00045045384,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
242905401,242904005,3.4649827e-05,0.0009236804,0.009436663,0.001155124,0.009676056,0.030779915,8389787,0,1.4260272,0.029652312,0.407798,0.105271555,nan,0.01636894,0.0,0.004118227,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
243107032,243105688,3.0303649e-05,0.0009255323,0.008565154,0.0003265597,0.008232125,0.02866122,8389787,0,1.4343495,0.030084917,0.07651503,0.105271555,nan,0.0019426191,0.0,0.0023827758,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
243304913,243303416,3.142683e-05,0.0010960839,0.009601872,0.00029902856,0.006800986,0.026699005,8389787,0,1.4434084,0.028043099,0.15212055,0.105271555,nan,0.0012817489,0.0,0.00089602615,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
243494576,243493234,5.109878e-05,0.0010670634,0.009510077,0.00010398669,0.006930414,0.024617711,8389787,0,1.4528265,0.028318953,0.15657648,0.105271555,nan,0.0006699373,0.0,0.00048384856,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
243704435,243702826,3.9524788e-05,0.00096584123,0.0091242,0.000632282,0.004832932,0.022188565,8389787,0,1.4643117,0.02887404,0.238187,0.105271555,nan,0.009199417,0.0,0.002709778,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
243905960,243904508,4.273291e-05,0.00090604846,0.009276329,0.0012122907,0.048038866,0.09157881,8389787,0,1.4498179,0.029638438,0.47338375,0.11909818,nan,0.011084956,0.0,0.0011782249,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
244103685,244102237,3.652496e-05,0.000993047,0.010131637,0.00061863335,0.020296646,0.047694094,8389787,0,1.4570285,0.029262228,0.10584442,0.11909818,nan,0.0032832846,0.0,0.0008090401,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
244305964,244303919,3.2663145e-05,0.0010061349,0.009516234,9.614147e-05,0.029068012,0.061926566,8389787,0,1.4440081,0.02981125,0.06225503,0.00418715,nan,0.009340716,0.0,0.002557107,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
244507059,244505602,2.5896265e-05,0.0008427399,0.008156155,0.000578894,0.016322901,0.038123358,8389787,0,1.4443328,0.029390078,0.2295876,0.08874067,nan,0.011594132,0.0,0.006900829,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
244704699,244703330,2.3726665e-05,0.0008105187,0.008214453,0.00030473003,0.009451629,0.022949679,8389787,0,1.4443294,0.029026616,0.08590853,0.09266356,nan,0.0058853994,0.0,0.0017075588,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
244894418,244893149,2.6062884e-05,0.0010730792,0.010417155,0.00011495547,0.005402149,0.013427025,8389787,0,1.445466,0.030499278,0.04644857,0.133585,nan,0.0074962,0.0,0.00023655899,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
245104120,245102741,2.650742e-05,0.0010088078,0.010686087,0.0009319183,0.013638173,0.014065819,8389787,0,1.4467871,0.030068798,0.3837437,0.22933036,nan,0.016564827,0.0,0.00093432865,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
245305809,245304423,2.5853644e-05,0.0010061756,0.010073804,0.0008468055,0.0059453472,0.011654747,8389787,0,1.4481169,0.029381406,0.32419115,0.22933036,nan,0.019762002,0.0,0.0017779912,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
245503706,245502152,2.8811282e-05,0.001068559,0.011115228,0.00016851336,0.007987254,0.0149171315,8389787,0,1.4494351,0.029887903,0.14004035,0.22933036,nan,0.009943377,0.0,0.010430104,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
245705240,245703833,2.8734208e-05,0.0010582634,0.010109302,0.0003133633,0.008435412,0.015607112,8389787,0,1.4505854,0.030235216,0.1439985,0.017827556,nan,0.020994432,0.0,0.0010733386,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
245906908,245905515,2.8165065e-05,0.0010228739,0.010146596,0.00070615654,0.01154694,0.011677057,8389787,0,1.4514843,0.03045198,0.20108318,0.13275301,nan,0.009076793,0.0,0.004946755,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
246104625,246103242,2.9130315e-05,0.0010797646,0.009494217,0.00055423536,0.014239202,0.011509508,8389787,0,1.4519384,0.030576644,0.24355283,0.06780211,nan,0.0032515638,0.0,0.0069194916,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
246294331,246293060,4.137837e-05,0.0010825059,0.010411664,0.00034055996,0.008363523,0.011407732,8389787,0,1.4526263,0.031591464,0.28849044,0.06780211,nan,0.007252992,0.0,0.002541444,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
246504022,246502651,3.341427e-05,0.0009908666,0.009579185,0.00025795875,0.0074801156,0.011582046,8389787,0,1.453408,0.029516367,0.06854918,0.06780211,nan,0.0058409106,0.0,0.0044042305,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
246705720,246704339,3.6097168e-05,0.0010400444,0.010110249,0.0017355178,0.007964516,0.009994214,8389787,0,1.4538693,0.02990205,0.61887187,0.08915323,nan,0.002728455,0.0,0.0010685292,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
246907991,246906016,2.870301e-05,0.0009086704,0.009521703,0.0012433721,0.014541071,0.010050885,8389787,0,1.4542845,0.030183552,0.37686193,0.07352745,nan,0.0135609545,0.0,0.0034854761,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
247105119,247103744,2.8543507e-05,0.0010109795,0.01028,0.00086777733,0.008510744,0.009308801,8389787,0,1.4546517,0.03036786,0.28708756,0.023721829,nan,0.007611157,0.0,0.0021253708,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
247306815,247305426,2.9543644e-05,0.0010479501,0.010119129,0.00024946584,0.011529886,0.009774008,8389787,0,1.4549685,0.030488161,0.0717442,0.07834616,nan,0.00925938,0.0,0.004222262,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
247504736,247503153,2.8066426e-05,0.001052942,0.010479183,0.00029777072,0.0077891536,0.009261774,8389787,0,1.4552745,0.030557103,0.05005948,0.039781705,nan,0.018897258,0.0,0.0067564324,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
247706284,247704834,2.7258087e-05,0.0009927073,0.009397922,8.8097615e-05,0.005723299,0.008197913,8389787,0,1.4555416,0.030593408,0.039935175,0.052995525,nan,0.013490571,0.0,0.00638055,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
247903944,247902561,2.5783589e-05,0.0009894802,0.009884188,0.0006981172,0.0052228747,0.0083805,8389787,0,1.4558631,0.030627888,0.33369738,0.052995525,nan,0.007734926,0.0,0.0032933522,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
248105632,248104242,2.6306878e-05,0.0009284474,0.0093187755,4.846685e-06,0.005344271,0.00837183,8389787,0,1.4562935,0.03072414,0.017665178,0.052995525,nan,0.010605888,0.0,0.0064817686,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
248307291,248305923,2.4319635e-05,0.00096743647,0.010137416,0.00018748478,0.0103575345,0.009487625,8389787,0,1.4568613,0.03090597,0.06938487,0.10061634,nan,0.005642161,0.0,0.004260344,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,3,0,0,0,0,0,0,0
