timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
267350906,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
267855276,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
268358899,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
268859946,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
269361827,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
269871317,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
270381999,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
270884845,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
271387798,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
271896363,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
272398031,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
272902800,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
273407835,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
273907860,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
274408795,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
274911165,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
275411796,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
275914905,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
276417838,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
276929028,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
277432821,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
277937687,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
278439780,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
278939964,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
279444442,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
279947061,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
280457340,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
280967195,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
281468800,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
281971463,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
282473798,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
282976508,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
283477800,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
283980838,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
284480865,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
284988551,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
285498787,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
286008100,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
286514679,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
287025518,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
287535797,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
288045825,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
288548870,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
289058797,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
289568941,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
290077412,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
290583656,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
291086160,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
291586839,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
292090943,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
292595857,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
293102101,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
293602860,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
294104951,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
294613799,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
295118857,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
295627869,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
296128022,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
296629073,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
297131826,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
297639903,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
298140794,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
298651003,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
299159845,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
299666812,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
300169103,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
300675796,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
301181961,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
301692920,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
302193611,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
302699329,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
303201048,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
303704898,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
304206488,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
304709937,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
305210835,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
305716797,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
306218568,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
306722818,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
307223944,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
307734885,97615566,0,207017240,209843839,271155244,270630924,271548431,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
307982171,97615566,0,0,209843839,271155244,270630924,271548431,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
308482922,97615566,0,0,209843839,271155212,268533772,1015823,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
